chr	Start	End	Length	rpm	smoothPeak	midpoint	avgWT_count	overlap_wt
1159	7	794349	794409	61	24.9302717486366	794378	794367	133.997084431853	1
1160	7	795721	795835	115	49.3091337755444	795776	795776	147.622405445192	1
1161	7	798209	798480	272	129.543903841707	798315	798332	318.852295837274	1
1162	7	800150	800370	221	216.97206839695	800229	800229	150.941448684967	1
1163	7	801494	801606	113	52.8219997458001	801548	801545	6.78018602366433	0
1164	7	801905	802226	322	2919.25546251977	802123	802127	1129.27997950391	1
1165	7	809553	810192	640	415.386337539567	809781	809816	312.21502627182	1
1166	7	836868	836958	91	27.6984581611695	836906	836897	52.0418113421665	1
1167	7	848460	849112	653	4608.73999702888	848768	848773	2201.14808665702	1
1168	7	849341	849564	224	121.891759061178	849421	849439	54.0444270204571	1
1169	7	856753	856870	118	51.0194945667131	856816	856816	63.487190749362	1
1170	7	882289	882434	146	86.1999160779072	882358	882360	44.090603473583	1
1171	7	887973	888099	127	46.1611434861415	888039	888039	106.69108660159	1
1173	7	894316	894600	285	636.791564988497	894415	894409	449.60743217714	1
1174	7	902612	902719	108	48.4964605115459	902667	902671	11.9715224517676	0
1175	7	903219	903306	88	29.2279584304274	903262	903268	11.6916139346827	0
1176	7	904816	905862	1047	1155.15188759924	905041	905088	1436.60086928635	1
1177	7	908887	909095	209	106.751583082031	908961	908957	246.442299357948	1
1178	7	913257	913501	245	106.509464648962	913319	913333	165.061019232245	1
1179	7	913852	914018	167	184.029146004277	913940	913941	167.429641109029	1
1180	7	914825	915216	392	1059.60742806995	915118	915108	404.126556553039	1
1181	7	916859	917018	160	72.2771565805287	916957	916962	120.706423914303	1
1182	7	919774	920126	353	222.183674503549	920040	920033	154.118600942109	1
1183	7	921928	922043	116	49.3483333659383	921985	921983	57.2625055691387	1
1184	7	924601	924694	94	33.6208234244336	924646	924641	32.8427783097602	1
1185	7	932143	932219	77	25.6812927718483	932182	932185	42.0314043278102	1
1186	7	936985	937086	102	41.6253138589977	937034	937030	105.678164827706	1
1187	7	942517	942641	125	53.1623304153813	942583	942589	116.143211857519	1
1188	7	947265	947328	64	22.2966161428738	947298	947307	12.193815789909	1
1189	7	951217	951532	316	496.889738662346	951320	951314	738.890775276324	1
1190	7	953576	953788	213	215.366776350146	953695	953695	83.2634267938124	1
1191	7	958431	958764	334	302.331337945662	958658	958648	208.916003056015	1
1192	7	959273	959725	453	252.86564723401	959494	959496	416.994515041479	1
1193	7	968634	969126	493	1029.39148865985	969009	968971	576.374807182877	1
1194	7	969504	969654	151	53.1220685488348	969575	969576	115.908755733069	1
1195	7	970195	970399	205	92.4069069058257	970317	970307	175.725573511232	1
1196	7	976834	977239	406	162.186000963514	977161	977158	175.966457685158	1
1197	7	978128	978248	121	63.0788853034755	978183	978184	12.1550309104315	0
1198	7	979510	979559	50	20.3091542414263	979535	979538	18.635865904128	1
1199	7	984583	984728	146	73.1060617421652	984652	984657	45.8758844290308	1
1200	7	985763	985830	68	25.4616269891725	985794	985800	40.7028546643833	1
1201	7	986781	987919	1139	816.21906854154	987611	987605	386.358631944679	1
1202	7	989659	990001	343	340.41823487686	989755	989754	118.774424726179	1
1203	7	990308	990447	140	64.6955243882101	990379	990381	27.3722445441337	1
1204	7	993767	994429	663	787.589517494506	993870	993922	844.609803600441	1
1205	7	1000010	1000332	323	188.67031799268	1000224	1000224	122.578174399566	1
1206	7	1000585	1000619	35	21.124467100093	1000599	1000600	7.73207847030818	1
1207	7	1004180	1004327	148	61.7855563314262	1004262	1004265	57.6691048580015	1
1208	7	1011104	1012395	1292	1854.4701073188	1012036	1012040	1672.36725554913	1
1209	7	1016924	1017155	232	58.5254878856461	1017117	1017109	25.8661321645624	1
1210	7	1017762	1017895	134	69.9484546375081	1017829	1017827	142.625713852175	1
1211	7	1021995	1022194	200	337.753845698498	1022095	1022101	155.945521043044	1
1213	7	1026932	1026986	55	20.0805073985933	1026958	1026957	5.08319841250115	1
1214	7	1033782	1033823	42	27.5780668911589	1033802	1033802	0.829808622007171	0
1215	7	1048442	1048566	125	61.2064147699682	1048506	1048504	43.0154001051169	1
1216	7	1050324	1050534	211	136.665482040957	1050442	1050444	322.642435611381	1
1217	7	1065193	1065431	239	251.055617600547	1065313	1065323	419.66217967439	1
1218	7	1076328	1076400	73	46.8816723622217	1076371	1076376	66.30085370705	1
1219	8	10590	10937	348	205.583569279936	10875	10770	58.1485165995893	1
1220	8	12868	13065	198	245.204368489163	12970	12977	56.5177350561114	1
1221	8	16021	16134	114	41.5208808697302	16078	16085	10.5324506433152	0
1222	8	17186	17281	96	31.4320521902536	17233	17232	10.9649608477057	0
1223	8	17502	17656	155	66.8497072748089	17581	17584	83.5527107880508	1
1224	8	21139	21522	384	181.568673561889	21440	21436	284.869032279487	1
1225	8	25540	26092	553	723.614707077964	25666	25666	550.803649482122	1
1226	8	32887	33055	169	257.906556867742	32963	32959	134.233086162754	1
1227	8	34310	34409	100	27.4164721911832	34362	34373	46.5224556403607	1
1228	8	36755	36784	30	22.6997820421285	36777	36777	0.833782735114579	0
1229	8	38692	38820	129	61.0064091388564	38759	38761	63.8035089340084	1
1230	8	39841	39950	110	28.9590497210479	39885	39888	20.8016790219145	1
1231	8	48126	48639	514	365.089673443854	48299	48409	791.142984154567	1
1232	8	50553	50760	208	153.853194843823	50656	50646	325.658407668634	1
1233	8	54372	54805	434	557.943475409643	54719	54660	451.999211102998	1
1234	8	55550	55905	356	54.4263502291857	55628	55637	25.1234891664226	0
1235	8	62720	62847	128	44.7959982242616	62782	62770	12.2884866147435	1
1236	8	67315	67791	477	206.549371226116	67706	67665	476.530809781914	1
1237	8	70071	70238	168	180.093027462147	70154	70151	264.002587847137	1
1238	8	74516	74749	234	181.776050743215	74665	74662	187.077385287154	1
1239	8	75122	75229	108	40.5520449992531	75173	75173	33.3075086945608	1
1240	8	77404	77481	78	27.6074967621378	77443	77443	6.35396557636853	0
1241	8	78331	78547	217	118.861946968173	78441	78445	215.953893975468	1
1242	8	81848	82022	175	157.409356604923	81940	81937	75.7449521569992	1
1243	8	98151	98401	251	100.247163045746	98340	98334	214.440161757904	1
1244	8	98846	99061	216	232.786081398835	98962	98968	236.708670946993	1
1245	8	102369	102463	95	40.5908502600181	102411	102408	12.3760281500702	1
1246	8	107601	107739	139	38.5257778370406	107686	107671	60.8706126413284	1
1247	8	113224	113373	150	137.411497491728	113295	113297	117.194833115803	1
1248	8	116874	117197	324	481.293113986672	116961	116964	144.89682887543	1
1249	8	121757	122829	1073	1830.21124223228	122712	122401	2136.51073843095	1
1251	8	135789	135856	68	33.1620731329862	135814	135814	2.71663091826488	0
1252	8	138581	138679	99	28.064001788546	138624	138622	124.720688238465	1
1253	8	141428	141708	281	464.252735634288	141584	141578	893.30467186239	1
1254	8	143429	143925	497	236.615489495232	143832	143800	737.696220838747	1
1255	8	151271	151452	182	255.241708976897	151356	151357	102.816497653582	1
1256	8	159278	159437	160	90.2581239212974	159365	159369	126.612476385852	1
1257	8	160501	160672	172	171.251833794676	160582	160579	675.151689704414	1
1258	8	161467	161532	66	22.5557551328383	161496	161491	27.223257181909	1
1259	8	167437	167560	124	60.8198750979803	167496	167492	42.3197533736788	1
1260	8	170555	170722	168	141.073822464771	170642	170645	78.6597871933694	1
1261	8	172983	173142	160	99.5341586240415	173059	173068	132.681450143408	1
1262	8	175130	175515	386	1069.52729049924	175411	175411	126.367537526968	1
1263	8	175741	175798	58	19.8901507741624	175769	175747	20.8473985569117	1
1264	8	177029	177122	94	27.3385880527584	177071	177056	14.716263243185	0
1266	8	181667	181911	245	179.016877582266	181803	181792	163.674560484535	1
1267	8	186874	187175	302	436.443929539417	186976	187000	489.437824432469	1
1268	8	187646	187910	265	194.848393991983	187746	187745	417.500340054625	1
1269	8	188998	189139	142	100.395801197849	189067	189067	25.3988897858773	1
1270	8	189801	190546	746	2959.98214728818	190272	190261	2718.65903824777	1
1271	8	190876	191121	246	1211.47086747038	190975	190972	132.016861212282	1
1272	8	194943	195407	465	1124.57043675319	195292	195274	495.059782633608	1
1273	8	198426	198553	128	47.5837240756245	198486	198489	79.0417052780729	1
1274	8	201398	201630	233	84.7644111319781	201539	201524	282.01458273565	1
1275	8	204363	204424	62	25.1780637006706	204394	204403	25.6415002052824	1
1276	8	206109	206374	266	134.440271523786	206292	206287	386.503847251818	1
1277	8	207261	207456	196	99.0896685820876	207349	207377	95.6205648072203	1
1278	8	209275	209413	139	65.5421180532662	209342	209341	160.194690745184	1
1279	8	210580	210678	99	36.2972597786771	210629	210626	40.4222721657655	1
1280	8	217850	218097	248	529.685873838327	217990	217987	216.120278383906	1
1281	8	219937	220067	131	60.1195536072538	220003	220011	106.30286089456	1
1282	8	222672	222919	248	928.160070643699	222815	222815	294.516858108035	1
1283	8	225365	225453	89	25.6451271057515	225407	225413	30.9489131988683	1
1284	8	229056	229281	226	72.987521407565	229111	229119	143.712758317922	1
1285	8	230750	230824	75	23.8486897752586	230786	230781	21.5444272211297	1
1286	8	231829	232065	237	121.548788796929	231909	231928	216.253610990003	1
1287	8	235969	236579	611	854.224138038025	236179	236239	630.335169857399	1
1288	8	237717	237867	151	124.410970532791	237792	237788	53.2054544420893	1
1289	8	238813	239011	199	91.0364824546095	238916	238928	282.716911693235	1
1290	8	241407	241537	131	49.4453626135642	241469	241472	147.857095474217	1
1291	8	242304	242529	226	281.253594890338	242439	242454	97.7133769086674	1
1292	8	249717	249883	167	92.2317199028802	249803	249807	129.182222341359	1
1293	8	250968	251072	105	38.1711869179658	251024	251023	62.3265404020617	1
1294	8	255875	256061	187	140.403719504281	255976	255978	239.991981424197	1
1295	8	261943	262121	179	70.412604831026	262053	262061	70.4455683279283	1
1296	8	262519	262716	198	98.5416871142848	262608	262600	126.175228957885	1
1297	8	267065	267482	418	292.834848800984	267284	267276	227.679766020631	1
1298	8	271997	272120	124	44.524449920214	272061	272071	33.246108143347	1
1299	8	272394	272530	137	43.0732281190099	272460	272454	131.707872667065	1
1300	8	273632	273784	153	181.337781454016	273707	273711	57.8822945298141	1
1301	8	277705	277879	175	141.910493506251	277785	277782	270.087548795976	1
1302	8	280221	280501	281	485.71012966232	280401	280398	244.227157537787	1
1303	8	281239	281473	235	153.969884243013	281326	281329	156.868700819099	1
1304	8	289890	289953	64	21.504270976963	289927	289942	15.3017755864389	0
1305	8	290679	290711	33	18.4942397482562	290696	290701	9.19735723140163	0
1306	8	296720	297321	602	534.385905568688	297088	297046	229.319861445387	1
1307	8	302130	302208	79	28.2137022168015	302170	302168	126.798407813783	1
1308	8	314746	314903	158	51.0522319788839	314790	314812	83.4614703178105	1
1309	8	315983	316451	469	354.99071290676	316366	316366	253.796660539203	1
1310	8	319969	320109	141	39.8243859984262	320019	320022	153.634990485474	1
1311	8	323129	323243	115	51.1376405716844	323186	323191	140.888848239261	1
1312	8	324499	324644	146	112.07632962116	324571	324575	86.2713971049983	1
1313	8	325462	325548	87	22.3146989759222	325501	325501	70.6817235687921	1
1314	8	328082	328313	232	111.697314403548	328215	328192	794.230383792284	1
1315	8	330131	330275	145	92.9521280662263	330207	330215	62.5056056578612	1
1316	8	332121	332280	160	71.233076166295	332217	332221	270.023991634645	1
1317	8	332847	333065	219	163.410668282764	332948	332931	162.354162716459	1
1318	8	335771	336305	535	345.75502859187	336195	336193	432.725939732286	1
1319	8	337873	338015	143	52.9385684322558	337947	337957	87.1142074506805	1
1320	8	341469	341807	339	779.673807576788	341593	341596	417.754559644409	1
1321	8	342075	342302	228	296.155627924132	342192	342189	217.109710676707	1
1322	8	345723	345922	200	151.700830701208	345842	345834	102.085095054706	1
1323	8	349364	349517	154	40.3449092433945	349498	349451	126.234746630557	1
1324	8	353398	353551	154	91.5471152674288	353476	353477	158.649960636713	1
1325	8	354540	354863	324	399.318585449788	354737	354721	223.680070218151	1
1326	8	356249	356457	209	73.9566308949369	356389	356377	92.7985137525624	1
1327	8	359832	360185	354	184.692239552754	360124	359983	54.6253999111699	1
1328	8	360407	360806	400	148.771991152118	360490	360561	280.614669208665	1
1329	8	361792	361905	114	45.3687983202307	361848	361847	156.17362844194	1
1330	8	364380	364496	117	43.7843816053039	364439	364450	19.7289928625418	1
1331	8	367963	368173	211	54.7971730458985	368127	368108	46.7185860004614	1
1332	8	369894	370059	166	145.295049422491	369985	369988	346.121580919481	1
1333	8	370546	370617	72	26.0550288001241	370583	370585	7.72134023947423	0
1334	8	371639	371748	110	43.7919060596796	371695	371698	111.436595175319	1
1335	8	372577	372642	66	25.9399167194499	372609	372599	13.8860283987985	0
1336	8	374097	374157	61	25.331071670118	374128	374136	6.79997638106399	0
1337	8	374395	374679	285	241.954101954225	374476	374480	151.977406016562	1
1338	8	374998	375448	451	488.927449551047	375346	375312	458.487628476644	1
1339	8	379599	379959	361	604.820810145946	379723	379725	167.223161121397	1
1340	8	380385	380457	73	31.4456444932234	380428	380440	33.5571471788961	1
1341	8	381323	381448	126	49.9252296623571	381383	381381	24.9606432433624	1
1342	8	383175	383288	114	40.967620212591	383232	383244	20.2305755169006	0
1343	8	384823	385032	210	508.475056582015	384915	384906	118.401438627557	1
1344	8	386987	387087	101	42.3842536662139	387033	387032	44.6839141395043	1
1345	8	390041	390195	155	44.0679448938058	390081	390116	130.972428544996	1
1346	8	396917	397091	175	102.13440887111	397001	396994	105.121662882034	1
1347	8	401066	401317	252	130.956320382146	401176	401182	158.784145858924	1
1348	8	402735	402887	153	77.1035589081872	402818	402819	180.460583711404	1
1349	8	412475	412891	417	109.569527463631	412763	412741	98.6866322575768	1
1350	8	417289	417521	233	299.435235808742	417424	417432	113.630610809101	1
1351	8	420194	420307	114	46.0209391604061	420255	420259	111.651961754566	1
1352	8	422392	422927	536	2953.16926486689	422715	422709	1455.50522062514	1
1353	8	423406	423588	183	67.2976255706888	423520	423511	55.2148474835034	1
1354	8	437058	437243	186	360.637248569939	437156	437158	82.5423548760893	1
1355	8	439190	439297	108	39.6284765677641	439243	439246	40.6329339373264	1
1356	8	440261	440315	55	20.7630196731663	440290	440273	19.874849542692	1
1357	8	443539	443609	71	28.8379905045135	443575	443571	39.6482200450704	1
1358	8	450830	451079	250	109.191848139066	450995	450985	79.4446243349097	1
1359	8	453982	454065	84	30.9021535554992	454023	454027	32.3177809648693	1
1360	8	455427	456322	896	584.990492868587	455508	455705	306.36146523687	1
1361	8	461975	462431	457	948.543350822849	462143	462155	1785.66687554566	1
1362	8	464694	464903	210	478.930161695818	464808	464808	119.215295884657	1
1363	8	466963	467112	150	87.645464360146	467036	467033	38.7114865435556	1
1364	8	470563	470911	349	368.304780258968	470759	470757	146.589994107069	1
1365	8	483904	484041	138	55.7312998560602	483975	483972	123.144020850643	1
1366	8	484526	484808	283	165.847505085873	484611	484624	288.573899785853	1
1367	8	486685	486810	126	103.291782622034	486751	486754	25.1039375370607	1
1368	8	488407	488528	122	52.4666201674675	488477	488484	31.7451765519283	1
1369	8	489163	489274	112	43.5598309629207	489221	489237	48.4450722309693	1
1370	8	490383	490503	121	118.212292818505	490438	490439	136.037355823259	1
