Chr	Mid	DCHpM
4	1054995	0.0628
4	1054995.5	0.0806
4	1054996	0.0806
4	1054998.5	0.0516
4	1055001.5	0.0516
4	1055002	0.0516
4	1055002.5	0.139
4	1055003	0.0516
4	1055004.5	0.0584
4	1055005	0.0584
4	1055010.5	0.0584
4	1055012	0.08
4	1055012.5	0.16
4	1055013	0.1254
4	1055013.5	0.0628
4	1055014	0.488
4	1055014.5	0.0628
4	1055015.5	0.0584
4	1055017.5	0.08
4	1055018	0.0584
4	1055018.5	0.3946
4	1055019.5	0.0628
4	1055020	0.0584
4	1055020.5	0.0584
4	1055021	0.1384
4	1055023	0.0584
4	1055023.5	0.327
4	1055024	0.103
4	1055025.5	0.0584
4	1055027	0.0516
4	1055028	0.183
4	1055028.5	0.1614
4	1055029	0.1432
4	1055029.5	0.3628
4	1055030	0.11
4	1055030.5	0.24
4	1055031	0.1772
4	1055032	0.0584
4	1055032.5	0.0516
4	1055033	0.2714
4	1055033.5	0.0516
4	1055034	0.2062
4	1055034.5	0.1212
4	1055035	0.1616
4	1055035.5	0.1212
4	1055036	0.0584
4	1055036.5	0.0584
4	1055037	0.0628
4	1055037.5	0.0806
4	1055038.5	0.1032
4	1055039	0.2528
4	1055039.5	0.1032
4	1055040	0.1168
4	1055040.5	0.0584
4	1055041	0.1168
4	1055042	0.0584
4	1055042.5	0.2576
4	1055043.5	0.183
4	1055044	0.16
4	1055044.5	0.1428
4	1055045	0.08
4	1055045.5	0.0806
4	1055048	0.08
4	1055054	0.0806
4	1055072	0.0806
4	1055074	0.08
4	1055075	0.0584
4	1055075.5	0.139
4	1055076	0.2122
4	1055076.5	0.0584
4	1055077	0.0584
4	1055077.5	0.1254
4	1055083.5	0.0516
4	1055086.5	0.08
4	1055090	0.08
4	1055095.5	0.0806
4	1055096.5	0.0584
4	1055100	0.0584
4	1055101	0.1904
4	1055102	0.0516
4	1055106	0.0516
4	1055107	0.0516
4	1055107.5	0.1974
4	1055108	0.1168
4	1055109.5	0.0584
4	1055110	0.0516
4	1055113	0.0584
4	1055115.5	0.0516
4	1055118	0.0628
4	1055120	0.103
4	1055121	0.0628
4	1055121.5	0.0628
4	1055143.5	0.0628
4	1055170.5	0.0584
4	1055171	0.0628
4	1055915.5	0.0516
4	1055916.5	0.0516
4	1055917	0.0584
4	1055918.5	0.08
4	1055922	0.0584
4	1055926.5	0.11
4	1055927	0.877
4	1055927.5	0.1836
4	1055928	0.2126
4	1055932.5	0.11
4	1055937.5	0.0516
4	1055938.5	0.08
4	1055939	0.103
4	1055939.5	0.16
4	1055941	0.103
4	1055943	0.08
4	1055945	0.08
4	1055947.5	0.16
4	1055961.5	0.08
4	1055962	0.103
4	1055962.5	0.0806
4	1055963	0.0628
4	1055964.5	0.1546
4	1055967	0.0584
4	1056003	0.08
4	1056012.5	0.1032
4	1056013	0.0584
4	1056018	0.08
4	1056018.5	0.103
4	1056019	0.08
4	1056021.5	0.0516
4	1056023	0.0584
4	1056023.5	0.0584
4	1056024	0.0584
4	1056037.5	0.0628
4	1056041	0.0584
4	1056041.5	0.3202
4	1056042	0.0628
4	1056042.5	0.08
4	1056110.5	0.0516
4	1056111	0.0584
4	1056115	0.103
4	1056119.5	0.1212
4	1056120	0.1168
4	1056120.5	0.08
4	1056121	0.0628
4	1056121.5	0.0516
4	1056126	0.1322
4	1056128.5	0.0584
4	1056130	0.0628
4	1056130.5	0.3562
4	1056131	0.285
4	1056131.5	1.5002
4	1056132	0.3376
4	1056132.5	0.792
4	1056133	0.9026
4	1056133.5	0.3546
4	1056134	0.0516
4	1056134.5	0.5106
4	1056135	0.3024
4	1056135.5	0.103
4	1056136.5	0.1682
4	1056137	0.1606
4	1056137.5	0.2012
4	1056138	0.0584
4	1056138.5	0.0806
4	1056139	0.0806
4	1056142.5	0.08
4	1056144	0.0516
4	1056144.5	0.2336
4	1056145.5	0.0516
4	1056147.5	0.0628
4	1056148	0.0516
4	1056148.5	0.11
4	1056149.5	0.184
4	1056150	0.1832
4	1056150.5	0.2012
4	1056151	0.103
4	1056151.5	0.1968
4	1056152	0.1032
4	1056153	0.0628
4	1056153.5	0.2242
4	1056154	0.1614
4	1056154.5	0.0584
4	1056155	0.0628
4	1056156	0.08
4	1056156.5	0.1428
4	1056159	0.0584
4	1056159.5	0.0516
4	1056160.5	0.4022
4	1056161	0.4694
4	1056161.5	1.1478
4	1056162	0.2242
4	1056162.5	1.006
4	1056163	0.8194
4	1056163.5	0.6998
4	1056164	0.103
4	1056164.5	0.0516
4	1056165.5	0.0584
4	1056166	0.11
4	1056166.5	0.177
4	1056169	0.0516
4	1056169.5	0.0584
4	1056170	0.241
4	1056170.5	0.2126
4	1056171	0.1836
4	1056171.5	0.0584
4	1056172	0.0584
4	1056172.5	0.1254
4	1056174	0.3606
4	1056174.5	0.0628
4	1056175.5	0.0628
4	1056176	0.3652
4	1056176.5	0.412
4	1056177	0.1316
4	1056177.5	0.4542
4	1056178	0.885
4	1056178.5	0.3676
4	1056179	0.1832
4	1056179.5	0.11
4	1056180	0.0516
4	1056180.5	0.1032
4	1056181	0.0628
4	1056182	0.3602
4	1056183	0.341
4	1056183.5	0.7408
4	1056184	0.609
4	1056184.5	0.439
4	1056185	0.4358
4	1056185.5	0.293
4	1056186	0.1144
4	1056186.5	0.4698
4	1056187.5	0.3376
4	1056188	0.3032
4	1056188.5	0.0628
4	1056189	0.103
4	1056189.5	0.19
4	1056190.5	0.0516
4	1056191.5	0.0584
4	1056197.5	0.0516
4	1056199	0.0806
4	1056200	0.3156
4	1056203	0.0584
4	1056205	0.0584
4	1056205.5	0.177
4	1056206.5	0.0806
4	1056216.5	0.1658
4	1056218.5	0.0584
4	1056226.5	0.0516
4	1056227	0.08
4	1056227.5	0.0628
4	1056228.5	0.0628
4	1056229	0.11
4	1056229.5	0.0584
4	1056232	0.316
4	1056232.5	0.1168
4	1056233	0.4842
4	1056233.5	0.1144
4	1056240	0.0628
4	1056243	0.1882
4	1056243.5	0.2466
4	1056244	0.0584
4	1056251.5	0.103
4	1056252.5	0.0516
4	1056253	0.0584
4	1056254	0.2354
4	1056255	0.0584
4	1056256	0.373
4	1056256.5	0.1546
4	1056257	0.1212
4	1056260.5	0.0516
4	1056262.5	0.0806
4	1056265	0.0584
4	1056269	0.0516
4	1056271	0.161
4	1056271.5	0.0516
4	1056273.5	0.0628
4	1056275	0.2396
4	1056275.5	0.0584
4	1056276	0.0628
4	1056277	0.0584
4	1056280.5	0.206
4	1056287	0.0584
4	1056287.5	0.0516
4	1056293	0.08
4	1056294.5	0.0516
4	1056295	0.0628
4	1056295.5	0.0516
4	1056296	0.0628
4	1056296.5	0.0628
4	1056298.5	0.1168
4	1056299	0.1032
4	1056300.5	0.0516
4	1056301	0.0584
4	1056302	0.0628
4	1056304	0.0516
4	1056307.5	0.0584
4	1056308.5	0.1144
4	1056310	0.0628
4	1056314	0.1168
4	1056314.5	0.1212
4	1056316	0.1032
4	1056317	0.0516
4	1056317.5	0.0584
4	1056318	0.0584
4	1056318.5	0.0516
4	1056319	0.263
4	1056323	0.103
4	1056325	0.0628
4	1056327	0.1254
4	1056329	0.0584
4	1056330	0.0584
4	1056333	0.0628
4	1056335	0.0584
4	1056335.5	0.1254
4	1056336	0.0806
4	1056339	0.0584
4	1056339.5	0.1838
4	1056340	0.1728
4	1056340.5	0.3616
4	1056341	0.0584
4	1056342	0.0516
4	1056345	0.0628
4	1056346.5	0.0806
4	1056347.5	0.0584
4	1056350	0.0584
4	1056351	0.0628
4	1056355	0.1546
4	1056355.5	0.345
4	1056356	0.212
4	1056356.5	0.1728
4	1056362	0.0516
4	1056365	0.08
4	1056367	0.08
4	1056373.5	0.0584
4	1056378.5	0.0516
4	1056382.5	0.0584
4	1056398	0.0806
4	1056405	0.0584
4	1056415.5	0.0516
4	1056621.5	0.0516
4	1059128	0.0516
4	1059154.5	0.0516
4	1059155.5	0.1316
4	1059156	0.0584
4	1059206.5	0.0806
4	1059370	0.08
4	1059391.5	0.08
4	1059392.5	0.0584
4	1059397.5	0.08
4	1059399.5	0.2228
4	1059400.5	0.0516
4	1059402.5	0.1726
4	1059403	0.2936
4	1059403.5	0.16
4	1059405	0.1384
4	1059405.5	0.4854
4	1059406	0.8602
4	1059406.5	0.2174
4	1059407	0.0806
4	1059407.5	0.08
4	1059409	0.0516
4	1059410	0.0628
4	1059423	0.1968
4	1059434.5	0.08
4	1059439.5	0.0584
4	1059448	0.0516
4	1059450	0.0584
4	1059458.5	0.0584
4	1059459	0.0584
4	1059459.5	0.0628
4	1059460	0.0516
4	1059463	0.0628
4	1059465	0.1546
4	1059466	0.08
4	1059466.5	0.0584
4	1059467	0.1968
4	1059467.5	0.0516
4	1059468	0.0806
4	1059468.5	0.1384
4	1059469	0.0516
4	1059470	0.08
4	1059471	0.0516
4	1059471.5	0.0584
4	1059472	0.1726
4	1059472.5	0.0516
4	1059473	0.0516
4	1059474	0.0584
4	1059480.5	0.1658
4	1059482	0.08
4	1059484.5	0.0584
4	1059511.5	0.1614
4	1059512	0.08
4	1059512.5	0.2464
4	1059513	0.0584
4	1059513.5	0.1974
4	1059514	0.0806
4	1059514.5	0.08
4	1059517	0.0584
4	1059520	0.3492
4	1059520.5	0.0516
4	1059521	0.0806
4	1063015.5	0.242
4	1063048.5	0.0806
4	1063065	0.0806
4	1063107.5	0.0516
4	1063127	0.1254
4	1063177.5	0.0628
4	1063190.5	0.0516
4	1067509	0.0628
4	1067533.5	0.0516
4	1067540	0.0584
4	1067549	0.1212
4	1067571.5	0.0584
4	1067575.5	0.0628
4	1067579.5	0.0516
4	1067613.5	0.0584
4	1067619	0.0516
4	1071533.5	0.0516
4	1071540	0.0516
4	1071562.5	0.0516
4	1071563.5	0.0628
4	1071733	0.0584
4	1071733.5	0.08
4	1071734	0.0584
4	1071734.5	0.1606
4	1071738	0.0584
4	1073565	0.0584
4	1073566.5	0.0516
4	1073591	0.103
4	1073607.5	0.0628
4	1073611.5	0.0806
4	1073625.5	0.0584
4	1075251.5	0.0584
4	1075254	0.0584
4	1075375.5	0.0584
4	1075399	0.0584
4	1075410.5	0.0584
4	1079029	0.0516
4	1080382.5	0.2054
4	1080386.5	0.08
4	1080387	0.0628
4	1080387.5	0.0516
4	1080399.5	0.0516
4	1080406	0.0628
4	1080407	0.08
4	1080408.5	0.0584
4	1080429	0.0806
4	1080429.5	0.08
4	1080430	0.1316
4	1080430.5	0.0806
4	1080431	0.2484
4	1080431.5	0.1384
4	1080432	0.1384
4	1080433.5	0.11
4	1080434	0.2406
4	1080434.5	0.139
4	1080435	0.16
4	1080436	0.103
4	1080437	0.139
4	1080438.5	0.0584
4	1080439	0.0584
4	1080439.5	0.0516
4	1080443.5	0.08
4	1080448.5	0.0516
4	1080450.5	0.0584
4	1080452	0.0584
4	1080456	0.0628
4	1080460.5	0.0584
4	1080465	0.08
4	1080469	0.08
4	1080473.5	0.11
4	1080474.5	0.0628
4	1080475	0.1256
4	1080478	0.1168
4	1080481.5	0.0516
4	1080484	0.08
4	1080484.5	0.0628
4	1080485.5	0.0628
4	1080486.5	0.1838
4	1080487	0.2686
4	1080487.5	0.08
4	1080488.5	0.177
4	1080489	0.1428
4	1080490	0.1606
4	1080490.5	0.0516
4	1080491.5	0.1144
4	1080492	0.7214
4	1080492.5	0.535
4	1080493	0.4662
4	1080493.5	0.103
4	1080494	0.0584
4	1080495	0.1254
4	1080495.5	0.161
4	1080496	0.1212
4	1080497.5	0.0584
4	1080498	0.3496
4	1080502	0.103
4	1080502.5	0.1948
4	1080509	0.0806
4	1080511	0.1254
4	1080514	0.3778
4	1080514.5	0.0628
4	1080518.5	0.0516
4	1080519	0.0516
4	1080519.5	0.19
4	1080520	0.08
4	1080520.5	0.0516
4	1080524	0.0628
4	1080525.5	0.1254
4	1080526.5	0.16
4	1080528.5	0.0584
4	1080530.5	0.1032
4	1080531	0.3846
4	1080532.5	0.0584
4	1080534.5	0.0584
4	1080536.5	0.08
4	1080537.5	0.0584
4	1080539.5	0.0584
4	1080540	0.0628
4	1080548.5	0.08
4	1080550.5	0.08
4	1080553	0.08
4	1080554	0.0516
4	1080561.5	0.0628
4	1080563.5	0.0628
4	1080568	0.0628
4	1080574.5	0.0516
4	1080585	0.1726
4	1080587	0.0628
4	1080588.5	0.0516
4	1080590	0.1168
4	1080590.5	0.5392
4	1080591	0.1316
4	1080591.5	0.0516
4	1080595	0.0584
4	1080599.5	0.0516
4	1080600	0.0584
4	1080600.5	0.5688
4	1080615	0.177
4	1080616	0.2826
4	1080616.5	0.3436
4	1080623	0.08
4	1080623.5	0.08
4	1080624.5	0.0516
4	1080628.5	0.0584
4	1080629.5	0.0628
4	1080631.5	0.0516
4	1080637	0.0806
4	1080638	0.0516
4	1080639.5	0.0516
4	1080640	0.0584
4	1080650.5	0.0806
4	1080654	0.08
4	1080658	0.1614
4	1080658.5	0.1032
4	1080659	0.0516
4	1080659.5	0.1168
4	1080660	0.1384
4	1080661.5	0.0628
4	1080662	0.16
4	1080662.5	0.103
4	1080664	0.0516
4	1080664.5	0.1032
4	1080665	0.2866
4	1080665.5	0.139
4	1080666	0.0584
4	1080666.5	0.08
4	1080668	0.0584
4	1080668.5	0.0628
4	1080672.5	0.0628
4	1080679	0.1614
4	1080680	0.0628
4	1080680.5	0.1658
4	1080681	0.0584
4	1080681.5	0.1882
4	1080682.5	0.11
4	1080684	0.0584
4	1080688	0.0806
4	1080690.5	0.0584
4	1080691	0.139
4	1080691.5	0.11
4	1080692	0.2352
4	1080692.5	0.1796
4	1080693	0.1212
4	1080693.5	0.11
4	1080694	0.0584
4	1080694.5	0.11
4	1080695	0.1212
4	1080695.5	0.08
4	1080696	0.2286
4	1080696.5	0.1144
4	1080697	0.7932
4	1080697.5	0.139
4	1080698.5	0.0516
4	1080699.5	0.1428
4	1080700	0.2704
4	1080700.5	0.1168
4	1080701	0.341
4	1080701.5	0.5526
4	1080702	0.7696
4	1080702.5	0.1032
4	1080703	0.715
4	1080703.5	1.1006
4	1080704	0.183
4	1080704.5	0.08
4	1080705	0.5222
4	1080705.5	0.5494
4	1080706	0.1434
4	1080706.5	0.7582
4	1080707	0.26
4	1080707.5	0.293
4	1080708	0.1428
4	1080708.5	0.0516
4	1080709	0.0584
4	1080709.5	0.103
4	1080710	0.412
4	1080710.5	0.1142
4	1080712.5	0.1428
4	1080713	0.0584
4	1080714.5	0.0628
4	1080717	0.0584
4	1080717.5	0.0584
4	1080719.5	0.3092
4	1080720	0.0584
4	1080723.5	0.0584
4	1080724	0.1384
4	1080725	0.161
4	1080725.5	0.363
4	1080726.5	0.2126
4	1080727.5	0.11
4	1080728	0.0628
4	1080728.5	0.1316
4	1080729.5	0.1904
4	1080731	0.0584
4	1080731.5	0.0584
4	1080732.5	0.1726
4	1080733.5	0.0584
4	1080734.5	0.1752
4	1080735	0.242
4	1080735.5	0.0516
4	1080736	0.2406
4	1080736.5	0.19
4	1080737	0.1796
4	1080737.5	0.0628
4	1080738	0.0584
4	1080740	0.0628
4	1080741.5	0.32
4	1080742	0.7068
4	1080742.5	2.5956
4	1080743	1.612
4	1080743.5	0.1658
4	1080744	1.5524
4	1080744.5	0.6646
4	1080745	0.78
4	1080745.5	0.3024
4	1080746	0.16
4	1080746.5	0.0584
4	1080747	0.3
4	1080747.5	0.0584
4	1080748	0.206
4	1080748.5	0.0584
4	1080749	0.206
4	1080750.5	0.2484
4	1080753	0.139
4	1080753.5	0.0628
4	1080754	0.2128
4	1080754.5	0.1728
4	1080755.5	0.1256
4	1080756	0.206
4	1080756.5	0.323
4	1080757	0.2466
4	1080757.5	0.161
4	1080758.5	0.2534
4	1080759	0.351
4	1080759.5	0.2758
4	1080760	0.735
4	1080760.5	0.5622
4	1080761	1.1502
4	1080761.5	0.5166
4	1080762	0.2012
4	1080762.5	0.263
4	1080763	0.3868
4	1080763.5	0.3068
4	1080764	0.4366
4	1080764.5	0.433
4	1080765	0.4766
4	1080765.5	1.9018
4	1080766	2.0086
4	1080766.5	0.7612
4	1080767	0.553
4	1080767.5	0.3266
4	1080768	0.2638
4	1080768.5	0.103
4	1080769	0.11
4	1080770	0.1882
4	1080770.5	0.0584
4	1080771	0.3668
4	1080771.5	0.2596
4	1080772	0.11
4	1080774	0.161
4	1080774.5	0.16
4	1080775	0.1794
4	1080775.5	0.2012
4	1080776	0.08
4	1080776.5	0.139
4	1080777.5	0.0584
4	1080778	0.0516
4	1080778.5	0.19
4	1080780	0.0584
4	1080781.5	0.0584
4	1080782.5	0.0584
4	1080783.5	0.0628
4	1080784	0.2198
4	1080784.5	0.851
4	1080785	0.1968
4	1080785.5	0.183
4	1080786	0.1614
4	1080786.5	0.1144
4	1080787	0.0628
4	1080787.5	0.28
4	1080788	0.22
4	1080788.5	2.6284
4	1080789	0.9042
4	1080789.5	0.7504
4	1080790	0.3984
4	1080790.5	0.522
4	1080791	0.2644
4	1080791.5	0.1944
4	1080792	0.177
4	1080793	0.0584
4	1080793.5	0.1168
4	1080798.5	0.2054
4	1080799	0.235
4	1080799.5	0.0516
4	1080801	0.1168
4	1080804.5	0.0628
4	1080808.5	0.0806
4	1080809	0.11
4	1080809.5	0.2484
4	1080812	0.08
4	1080813	0.0584
4	1080814	0.08
4	1080814.5	0.1384
4	1080815.5	0.0584
4	1080817.5	0.1546
4	1080818	0.0584
4	1080818.5	0.0584
4	1080819	0.0516
4	1080821.5	0.0584
4	1080822.5	0.0628
4	1080825	0.0806
4	1080830	0.0516
4	1080831	0.0516
4	1080832.5	0.0806
4	1080833.5	0.0806
4	1080834	0.1728
4	1080834.5	0.1614
4	1080835	0.0516
4	1080859	0.0806
4	1080943	0.0584
4	1081201	0.0516
4	1084608.5	0.0628
4	1084609	0.0628
4	1084611	0.0628
4	1084612.5	0.0516
4	1084614.5	0.0516
4	1084687	0.0516
4	1084691	0.08
4	1084702.5	0.0806
4	1084705	0.1316
4	1084705.5	0.0584
4	1084706.5	0.0806
4	1084707	0.0516
4	1084707.5	0.0628
4	1084708.5	0.0516
4	1084713	0.0806
4	1084724	0.0516
4	1084745	0.0584
4	1084748	0.0628
4	1084748.5	0.0584
4	1084750	0.0584
4	1084753.5	0.0806
4	1084768.5	0.161
4	1084769	0.139
4	1084822	0.0516
4	1084870	0.1254
4	1084870.5	0.08
4	1084873	0.0584
4	1084900	0.0516
4	1084928.5	0.0516
4	1084952.5	0.0584
4	1084972.5	0.0584
4	1084995	0.08
4	1085001.5	0.0584
4	1087086.5	0.1384
4	1087103	0.0806
4	1087103.5	0.2196
4	1087112.5	0.1254
4	1087146.5	0.0516
4	1087147	0.0584
4	1087170.5	0.1254
4	1087250.5	0.0584
4	1088681	0.0516
4	1090209.5	0.0584
4	1090233.5	0.1144
4	1090236.5	0.257
4	1090248.5	0.1882
4	1090255.5	0.08
4	1090257	0.0628
4	1090257.5	0.0628
4	1090260	0.2312
4	1090261	0.0584
4	1090261.5	0.08
4	1090262	0.0516
4	1090269.5	0.1796
4	1090277	0.0584
4	1090322	0.0516
4	1090328	0.2184
4	1090329	0.1838
4	1090346	0.08
4	1092604.5	0.0584
4	1092606	0.08
4	1092609.5	0.0516
4	1092621	0.08
4	1092643	0.0584
4	1092643.5	0.0628
4	1092644.5	0.0584
4	1092646	0.0516
4	1092649.5	0.08
4	1092653.5	0.0516
4	1092667	0.1316
4	1092668.5	0.0628
4	1092673	0.08
4	1093613.5	0.0516
4	1093619.5	0.0584
4	1093629.5	0.0516
4	1093630	0.0516
4	1093668	0.0584
4	1093669.5	0.0806
4	1093670.5	0.0516
4	1093697.5	0.0516
4	1095303.5	0.0584
4	1095323.5	0.0516
4	1096610	0.0516
4	1101674.5	0.0516
4	1101951	0.0584
4	1101990	0.0516
4	1101993.5	0.0628
4	1103630.5	0.0584
4	1103651	0.0628
4	1103652	0.1254
4	1103654.5	0.0806
4	1103672	0.0516
4	1103681.5	0.0516
4	1103684.5	0.0628
4	1105913.5	0.0628
4	1105919	0.0584
4	1105938.5	0.0516
4	1105980	0.0806
4	1105984	0.0516
4	1105984.5	0.0584
4	1105988	0.0516
4	1106001	0.0584
4	1106002.5	0.08
4	1106003	0.08
4	1106006	0.08
4	1106009.5	0.0516
4	1106011.5	0.1212
4	1106012	0.0584
4	1106012.5	0.0584
4	1106014.5	0.0628
4	1106015.5	0.0806
4	1106016	0.0516
4	1106017	0.0628
4	1106018	0.1254
4	1106018.5	0.0806
4	1106023.5	0.1614
4	1106025	0.0584
4	1106028.5	0.103
4	1106029	0.16
4	1106029.5	0.0806
4	1106032	0.19
4	1106057	0.0628
4	1106065.5	0.0584
4	1106071.5	0.0584
4	1106077	0.0516
4	1106078	0.0584
4	1106079	0.161
4	1106262	0.0584
4	1106463.5	0.0628
4	1106489	0.0516
4	1106497	0.0516
4	1106497.5	0.1168
4	1107969	0.0584
4	1108191	0.0584
4	1108215.5	0.0584
4	1108529.5	0.0628
4	1108530	0.0516
4	1108541	0.0584
4	1108541.5	0.0584
4	1108542	0.2816
4	1108558	0.0516
4	1108559	0.0584
4	1108561	0.0806
4	1108566	0.0516
4	1108567.5	0.08
4	1108568	0.2184
4	1108568.5	0.1256
4	1108569	0.0584
4	1108570	0.08
4	1108571	0.0584
4	1108571.5	0.0584
4	1108572.5	0.0584
4	1108573	0.1838
4	1108573.5	0.0584
4	1108574	0.08
4	1108575	0.0584
4	1108575.5	0.139
4	1108576	0.242
4	1108576.5	0.3806
4	1108577	0.0516
4	1108577.5	0.213
4	1108580	0.0516
4	1108581.5	0.08
4	1108582.5	0.0806
4	1108583	0.0516
4	1108583.5	0.0628
4	1108584	0.0628
4	1108586	0.0806
4	1108587	0.0516
4	1108588	0.2116
4	1108588.5	0.231
4	1108589	0.2528
4	1108589.5	0.3086
4	1108590	0.4218
4	1108590.5	0.1968
4	1108591	0.2012
4	1108591.5	0.1032
4	1108592	0.0806
4	1108592.5	0.3554
4	1108593	0.184
4	1108593.5	0.1032
4	1108594	0.1322
4	1108594.5	0.177
4	1108595	0.0584
4	1108602	0.0584
4	1108609.5	0.08
4	1108617.5	0.1546
4	1108619	0.2198
4	1108619.5	0.0584
4	1108620.5	0.11
4	1108622	0.132
4	1108622.5	0.1142
4	1108623	0.2782
4	1108623.5	0.0516
4	1108624	0.1254
4	1108627	0.0628
4	1108630	0.08
4	1108632	0.0516
4	1108637	0.1212
4	1108637.5	0.1684
4	1108640	0.0516
4	1108644	0.08
4	1108646.5	0.0584
4	1110326.5	0.08
4	1110396	0.0628
4	1110414	0.0806
4	1110419	0.0516
4	1110423	0.08
4	1110432.5	0.161
4	1110435.5	0.0628
4	1110466	0.0516
4	1110468.5	0.0516
4	1110469.5	0.139
4	1110476.5	0.0584
4	1110477	0.1032
4	1110477.5	0.0584
4	1110482	0.08
4	1112363.5	0.08
4	1112376	0.0584
4	1112377	0.0516
4	1112377.5	0.0584
4	1112380	0.3446
4	1112382	0.0584
4	1112429	0.0584
4	1112437.5	0.0516
4	1112438	0.103
4	1112440	0.0516
4	1112464	0.0584
4	1116782	0.0516
4	1116787	0.0516
4	1116793	0.0584
4	1116794	0.1546
4	1116794.5	0.1384
4	1116795.5	0.0628
4	1116798	0.08
4	1116798.5	0.0584
4	1116799	0.1316
4	1116799.5	0.0584
4	1116802.5	0.0516
4	1116804	0.0628
4	1116898	0.1428
4	1117012.5	0.0516
4	1125172	0.08
4	1125177	0.1682
4	1125188.5	0.1212
4	1125204	0.0516
4	1125204.5	0.08
4	1125206	0.0584
4	1125208.5	0.0516
4	1125214.5	0.0628
4	1125216.5	0.0516
4	1125219.5	0.0584
4	1125220	0.1212
4	1125226	0.0516
4	1125233.5	0.0584
4	1125255	0.1728
4	1125255.5	0.08
4	1125263.5	0.103
4	1125266.5	0.0516
4	1125269	0.2396
4	1125270	0.0516
4	1125272	0.08
4	1125273.5	0.0516
4	1125274	0.0584
4	1125274.5	0.139
4	1125275	0.0516
4	1125275.5	0.2416
4	1125277	0.0584
4	1125278	0.0628
4	1125278.5	0.08
4	1125279.5	0.0516
4	1125280	0.0584
4	1125283	0.0584
4	1125287.5	0.0516
4	1125289	0.0516
4	1125912	0.08
4	1126096	0.08
4	1126099	0.1432
4	1126119	0.2284
4	1126119.5	0.1614
4	1126120	0.0628
4	1126120.5	0.0628
4	1126121	0.1316
4	1126121.5	0.0516
4	1126122	0.0516
4	1126125.5	0.0628
4	1126128	0.0516
4	1126138	0.3486
4	1126141	0.0516
4	1126141.5	0.0584
4	1126146	0.08
4	1126147	0.0584
4	1126152	0.0516
4	1126152.5	0.0516
4	1126161	0.0806
4	1126163.5	0.0628
4	1126175	0.0806
4	1126182	0.0584
4	1126199.5	0.0516
4	1126204	0.0584
4	1126206.5	0.08
4	1126209.5	0.0516
4	1126211	0.0584
4	1126212.5	0.0516
4	1126229.5	0.0516
4	1126232.5	0.0584
4	1127645	0.08
4	1127699	0.0584
4	1127721.5	0.0516
4	1127727	0.0516
4	1127777	0.0584
4	1129382.5	0.0516
4	1129425	0.139
4	1129444.5	0.0584
4	1129456	0.0628
4	1129457	0.0516
4	1129466	0.1316
4	1129466.5	0.0516
4	1129467	0.1212
4	1129467.5	0.0516
4	1129468	0.0806
4	1129469	0.0628
4	1129471.5	0.0584
4	1129478.5	0.0584
4	1129479	0.0806
4	1129491	0.0584
4	1129493.5	0.3024
4	1129496	0.0516
4	1129497.5	0.103
4	1129499.5	0.0806
4	1129500	0.0584
4	1129500.5	0.1974
4	1129502	0.0584
4	1129504.5	0.0628
4	1129505.5	0.0516
4	1129509.5	0.0516
4	1129510	0.2938
4	1129510.5	0.1316
4	1129511	0.0584
4	1129512.5	0.0516
4	1129514.5	0.08
4	1129515	0.0584
4	1129516.5	0.0516
4	1129517	0.0584
4	1129519	0.1254
4	1129520.5	0.08
4	1129523	0.0628
4	1129530	0.1212
4	1130877	0.0516
4	1135550.5	0.08
4	1135592	0.0516
4	1135595.5	0.0584
4	1135597.5	0.0584
4	1135610	0.08
4	1135621.5	0.0584
4	1135623	0.0584
4	1135627.5	0.0584
4	1135631	0.0628
4	1135631.5	0.0516
4	1135656.5	0.0584
4	1135658.5	0.0806
4	1135660	0.0584
4	1135664.5	0.0516
4	1135665	0.1144
4	1135666	0.3514
4	1135671.5	0.0516
4	1140606.5	0.1168
4	1140625.5	0.08
4	1140631	0.0628
4	1140633	0.0806
4	1140634	0.0516
4	1140635.5	0.0584
4	1140638.5	0.2508
4	1140639.5	0.11
4	1140641	0.0584
4	1140643	0.0584
4	1140644	0.0806
4	1140648	0.0628
4	1140648.5	0.08
4	1140649	0.1316
4	1140649.5	0.4774
4	1140650	0.7182
4	1140650.5	0.7528
4	1140651	0.08
4	1140662.5	0.0516
4	1140678.5	0.1384
4	1140679	0.08
4	1140723.5	0.0628
4	1140724	0.0584
4	1140732.5	0.0628
4	1140733.5	0.08
4	1140741	0.0628
4	1140751.5	0.0584
4	1140794	0.0516
4	1144968.5	0.0516
4	1145196.5	0.0516
4	1146073	0.0584
4	1146111.5	0.08
4	1146112.5	0.0516
4	1146126.5	0.0516
4	1146128.5	0.11
4	1146131.5	0.0628
4	1146132	0.11
4	1146132.5	0.1752
4	1146135.5	0.0628
4	1146153.5	0.0516
4	1146155.5	0.08
4	1146156.5	0.311
4	1146157	0.242
4	1146157.5	0.08
4	1146158	0.0584
4	1146159.5	0.1254
4	1146160	0.1168
4	1146174.5	0.0516
4	1146175	0.103
4	1146176	0.1904
4	1146176.5	0.0584
4	1146189	0.0806
4	1146195.5	0.2396
4	1146200.5	0.1384
4	1146203	0.11
4	1146206	0.0584
4	1146207	0.0516
4	1146207.5	0.0584
4	1146211.5	0.103
4	1146213	0.0584
4	1146229.5	0.08
4	1149545.5	0.0584
4	1149603.5	0.0584
4	1149628.5	0.0584
