id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
141	FA6	1500	FA	6	15	1024766	1025192	1025234	1025392	1024979	1025313	(2:6)_(4:4aCO)	2_nonsis	43	334	625	2	334	42	626	1024766_1025234	1025192_1025392	1025234_1071476	1025392_1071498	36.03	52	0.69	2	2	12	1	16	1	1	0	1	2	1	0	1025146	1025146	NA	NA	                      graph_bin_annot3(15,1023000,1026000,c(1,2,3,4))		Full Conversion	312.5	28.3183	21.7572	31.5396	13.4825	0.0516
134	FA6	1500	FA	6	15	658010	658322	658010	658322	658088	658244	(4:4aCO)	2_nonsis	0	156	311	1	0	0	0	658010	658322	700968	701028	4.94	26	0.19	0	0	0	1	100	1	1	0	1	1	0	0	658166	658166	NA	NA	                      graph_bin_annot3(15,657000,659000,c(3,4,5,6))		No Strand Transfer	155.5	2.5902	2.3765	2.8443	1.5173	0
130	FA6	1500	FA	6	15	432006	433358	432006	433358	432344	433020	(4:4aCO)	2_nonsis	0	676	1351	1	0	0	0	432006	433358	456645	457110	33.07	112	0.29	0	0	0	1	100	1	1	0	1	1	0	0	432682	432682	NA	NA	                      graph_bin_annot3(15,431000,434000,c(1,2,7,8))		No Strand Transfer	675.5	29.9726	34.3189	37.0862	83.9526	0
126	FA6	1500	FA	6	15	22358	39380	22358	39380	26614	35124	(4:4aCO)	2_nonsis	0	8510	17021	1	0	0	0	22358	39380	68988	69357	561.16	1417	0.4	0	0	0	1	100	1	1	0	1	1	0	0	30869	30869	NA	NA	                      graph_bin_annot3(15,21000,40000,c(1,2,5,6))		No Strand Transfer	8510.5	1500.1928	1667.9643	1287.3066	915.9548	32.7484
129	FA6	1500	FA	6	15	240519	240538	242267	242488	240528.5	242377.5	(3:5)_(4:4ai)_(3:5a)_(4:4bCO)	2_nonsis	1730	1849	1968	4	820_640_389	                      721_272_0	919_1008_778	240519_241259_241710_242267	240538_241438_242267_242488	241259_241710_242267_432006	241438_242267_242488_433358	149.54	164	0.91	11	5_5_1	7_5_8	2	32	1	1	0	1	1	0	0	241453	241453	NA	NA	                      graph_bin_annot3(15,239000,243000,c(5,6,7,8))		Two-Sided Unidirectional	984	93.4002	77.7879	129.2875	77.8257	0.2018
133	FA6	1500	FA	6	15	484571	485571	489293	489366	485071.25	489329.25	(4:4ai)_(5:3)_(4:4ai)_(6:2i)_(5:3)_(4:4bCO)	3	3723	4258	4794	0	1430_268_328_390_1842	                      923_3_0_0_1484	1937_534_655_781_2200	484571_486494_486511_487028_487166_489293	485571_486508_487028_487166_487809_489366	486494_486511_487028_487166_489293_658010	486508_487028_487166_487809_489366_658322	1196.84	399	3	36	9_3_1_1_22	37_8_8_12_128	0	2	2	1	1	2	2	1	1	487200.25	486135.75	488264.75	NA	                      graph_bin_annot3(15,483000,490000,c(1,2,3,4,7,8))		>2 Chr CO	2397	1389.2989	1310.1198	1351.9568	2907.5823	18.4384
151	FA6	1500	FA	6	16	884283	884616	884616	884655	884449.5	884635.5	3:5	1	1	186	371	1	186	0	372	884283_884616	884616_884655	884616_925093	884655_948066	0.99	31	0.03	1	1	1	1	2	1	0	1	1	1	1	1	884542.5	884542.5	NA	NA	                      graph_bin_annot3(16,883000,885000,c(1,2))		One-Sided	185.5	1.6743	1.4083	0.7789	1.1453	0
147	FA6	1500	FA	6	16	502118	503157	503314	503873	502637.5	503593.5	2:6_3:5	1	158	956	1754	2	537_419	                      0_122	1074_716	502118_503157_503314	503157_503192_503873	503157_503314_525308	503192_503873_525445	1331.57	146	9.12	4	1_3	12_2	1	8	1	0	1	1	1	1	1	503115.5	503115.5	NA	NA	                      graph_bin_annot3(16,501000,504000,c(1,2))		Full Conversion	877	948.3999	914.2477	693.0867	1185.7819	49.5712
150	FA6	1500	FA	6	16	785712	785737	785737	785910	785724.5	785823.5	(5:3)_(4:4aCO)	2_nonsis	1	99	197	2	99	0	198	785712_785737	785737_785910	785737_884283	785910_884616	586.82	16	35.78	1	1	2	1	1	1	1	0	1	1	0	0	785774	785774	NA	NA	                      graph_bin_annot3(16,784000,786000,c(1,2,5,6))		One-Sided Unidirectional	98.5	519.4344	418.4716	483.3026	1207.251	15.3172
144	FA6	1500	FA	6	16	213190	213534	214281	214333	213362	214307	(6:2)_(5:3)_(4:4aCO)	2_nonsis	748	945	1142	3	812_132	                      534_0	1091_265	213190_214068_214281	213534_214281_214333	214068_214281_222957	214281_214333_223697	765.48	95	8.05	7	6_1	12_6	1	8	1	1	0	1	1	0	0	213834.5	213834.5	NA	NA	                      graph_bin_annot3(16,212000,215000,c(1,2,5,6))		One-Sided Unidirectional	571	984.5584	864.8596	747.0002	650.7674	57.0294
142	FA6	1500	FA	6	16	72506	72844	74937	75355	72675	75146	(4:4ai)_(3:5)_(4:4ai)_(4:4bCO)	2_nonsis	2094	2471	2848	4	430_1806_235	                      28_1547_0	832_2065_470	72506_72872_74885_74937	72844_73338_74937_75355	72872_74885_74937_138435	73338_74937_75355_138601	671.71	237	2.83	8	2_5_1	45_4_4	1	11	1	1	0	1	1	0	0	73910.5	73910.5	NA	NA	                      graph_bin_annot3(16,71000,76000,c(3,4,5,6))		Sym 4:4	1424	1049.4062	1149.2837	1131.5025	1120.477	36.961
149	FA6	1500	FA	6	16	686122	687687	687978	688591	686904.5	688284.5	(4:4aCO)_(6:2)_(4:4a)	2_nonsis	292	1380	2468	3	938_442	                      21_0	1856_883	686122_687708_687978	687687_687978_688591	687708_687978_785712	687978_688591_785737	427.41	205	2.08	3	2_1	1278_12	1	12	1	1	0	1	1	0	0	687594.5	687594.5	NA	NA	                      graph_bin_annot3(16,685000,689000,c(1,2,7,8))		One-Sided Unidirectional	1234	459.4017	509.9474	515.1462	311.9678	8.4962
143	FA6	1500	FA	6	16	138435	138601	138809	139202	138517.75	139005.75	(6:2)_(4:4aCO)	2_nonsis	209	488	766	2	488	208	767	138435_138809	138601_139202	138809_213190	139202_213534	293.16	64	4.6	3	3	56	1	15	1	1	0	1	2	1	0	138761.75	138761.75	NA	NA	                      graph_bin_annot3(16,137000,140000,c(1,2,5,6))		Full Conversion	383	334.5637	368.2503	343.5512	178.5174	8.52
148	FA6	1500	FA	6	16	525308	525445	525478	525636	525376.75	525556.75	(5:3)_(3:5)_(4:4aCO)	2_nonsis	34	180	327	3	85_96	                      0_0	170_191	525308_525445_525478	525445_525478_525636	525445_525478_686122	525478_525636_687687	73.04	27	2.68	2	1_1	5_34	3	20	1	1	0	2	2	1	1	525466.75	525466.75	NA	NA	                      graph_bin_annot3(16,524000,526000,c(3,4,5,6))		One-Sided Bidirectional	163.5	77.4512	84.4302	68.7128	29.0469	1.3118
145	FA6	1500	FA	6	16	222957	223697	227039	227828	223327.25	227433.25	(3:5)_(3:5a)_(2:6)_(3:5b)_(4:4aCO)	3	3343	4106	4870	0	2671_690_102_644	                      2196_528_0_204	3146_852_204_1083	222957_225893_226631_226745_227039	223697_226103_226745_226835_227828	225893_226631_226745_227039_357487	226103_226745_226835_227828_357813	346.96	405	0.86	29	16_8_1_4	2_18_8_5	0	2	2	1	1	2	2	1	1	225380.25	224353.75	226406.75	NA	                      graph_bin_annot3(16,221000,228000,c(1,2,5,6,7,8))		>2 Chr CO	2435	335.8133	421.1729	416.7804	270.8625	2.3322
146	FA6	1500	FA	6	16	357487	357813	362546	363047	357650.25	362796.25	(4:4ai)_(3:5)_(4:4bCO)_(3:5a)_(4:4CO)_(3:5b)_(5:3)_(4:4cCO)_(3:5c)_(4:4c)	3	4734	5146	5559	0	1255_631_478_116_946_106_516_240_858	                      1036_221_99_84_863_0_377_49_524	1474_1041_858_149_1029_212_654_432_1191	357487_358849_359182_359989_360124_361001_361153_361590_361856_362546	357813_358961_359890_360040_360138_361153_361213_361807_362022_363047	358849_359182_359989_360124_361001_361153_361590_361856_362546_502118	358961_359890_360040_360138_361153_361213_361807_362022_363047_503157	1632.14	463	3.53	41	5_4_5_3_11_1_2_5_5	14_3_2_123_4_5_12_6_1	0	3	2	1	1	2	2	1	1	360223.25	358936.75	361509.75	NA	                      graph_bin_annot3(16,356000,364000,c(1,2,3,4,5,6))	Not dCO, 1 CO 1 NCO	>2 Chr CO	2779.5	954.7511	1010.6349	1163.3713	1686.441	19.998
3	OEM1	1500	OEM	1	1	179614	179772	180603	180646	179692.75	180624.75	5:3_5:3a	1	832	932	1031	2	164_768	                      0_661	328_874	179614_179772_180603	179772_179942_180646	179772_180603_204232	179942_180646_230218	226.04	86	2.63	20	1_19	2_12	2	11	1	0	1	1	1	1	1	180158.75	180158.75	NA	NA	                      graph_bin_annot3(1,178000,181000,c(1,2))		Two-sided	515.5	264.123	202.3927	245.2382	162.5274	3.5574
1	OEM1	1500	OEM	1	1	70345	70461	70345	70461	70374	70432	(4:4aCO)	2_nonsis	0	58	115	1	0	0	0	70345	70461	121235	128637	32.08	10	3.35	0	0	0	1	100	1	1	0	1	1	0	0	70403	70403	NA	NA	                      graph_bin_annot3(1,69000,71000,c(5,6,7,8))		No Strand Transfer	57.5	62.6706	77.3551	50.1133	29.6709	1.7348
2	OEM1	1500	OEM	1	1	121235	128637	121235	128637	123086	126786	(4:4aCO)	2_nonsis	0	3700	7401	1	0	0	0	121235	128637	179614	179772	296.12	616	0.48	0	0	0	1	100	1	1	0	1	1	0	0	124936	124936	NA	NA	                      graph_bin_annot3(1,120000,129000,c(3,4,5,6))		No Strand Transfer	3700.5	355.0001	304.8417	339.6795	221.2947	3.6104
7	OEM1	1500	OEM	1	2	301964	302062	302473	302626	302013.25	302549.25	5:3	1	412	536	661	1	536	411	662	301964_302473	302062_302626	302473_430067	302626_431229	5.92	55	0.11	8	8	2	1	1	1	0	1	1	1	1	1	302281.25	302281.25	NA	NA	                      graph_bin_annot3(2,300000,303000,c(1,2))		One-Sided	330.5	10.2653	10.6378	14.7887	6.2724	0
9	OEM1	1500	OEM	1	2	452576	452891	452891	453095	452733.25	452993.25	3:5	1	1	260	518	1	260	0	519	452576_452891	452891_453095	452891_482984	453095_483723	8.39	43	0.19	1	1	4	1	2	1	0	1	1	1	1	1	452863.25	452863.25	NA	NA	                      graph_bin_annot3(2,451000,454000,c(3,4))		One-Sided	259	7.687	4.9868	26.5405	8.248	0.1548
11	OEM1	1500	OEM	1	2	526524	526931	527371	527601	526727.75	527485.75	3:5_4:4_3:5a	1	441	758	1076	3	289_220_250	                      0_0_0	578_440_499	526524_526931_527102_527371	526931_527102_527371_527601	526931_527102_527371_531601	527102_527371_527601_531940	181.62	90	2.03	3	1_1_1	8_8_7	2	16	1	0	1	1	1	1	1	527106.75	527106.75	NA	NA	                      graph_bin_annot3(2,525000,528000,c(7,8))		Two-sided	538	208.8084	231.3087	233.9405	214.5223	1.2738
8	OEM1	1500	OEM	1	2	430067	431229	431703	432022	430648.25	431862.25	5:3_5:3a	2_nonsis	475	1214	1954	2	820_394	                      44_40	1596_749	430067_431273_431703	431229_431663_432022	431273_431703_452576	431663_432022_452891	504.89	163	3.1	4	2_2	8_47	3	30	1	0	1	1	2	2	1	431255.25	431255.25	NA	NA	                      graph_bin_annot3(2,429000,433000,c(3,4,7,8))		Two Chr	977	379.3605	476.0072	515.9599	1316.2043	8.5104
5	OEM1	1500	OEM	1	2	191613	192441	194226	195960	192027	195093	4:4ai_5:3_5:3a	2_nonsis	1786	3066	4346	3	1366_552_1148	                      681_0_0	2051_1104_2296	191613_193122_193664_194226	192441_193664_194226_195960	193122_193664_194226_289966	193664_194226_195960_290536	1581.3	362	4.37	5	3_1_1	27_8_28	3	31	1	0	1	1	2	2	1	193560	193560	NA	NA	                      graph_bin_annot3(2,190000,196000,c(1,2,7,8))		Two Chr	2173	960.2282	1008.006	767.5198	2206.9617	21.0322
15	OEM1	1500	OEM	1	2	694260	694802	697455	699461	694531	698458	(3:5)_(4:4aCO)	2_nonsis	2654	3927	5200	2	3927	2653	5201	694260_697455	694802_699461	697455_783589	699461_783778	1027.55	433	2.37	5	5	4	1	2	1	1	0	1	1	0	0	696494.5	696494.5	NA	NA	                      graph_bin_annot3(2,693000,700000,c(3,4,5,6))		One-Sided Unidirectional	2600	1003.2029	1235.1522	1633.452	582.0268	39.1752
12	OEM1	1500	OEM	1	2	531601	531940	531940	532347	531770.5	532143.5	(4:4ai)_(4:4bCO)	2_nonsis	1	373	745	2	373	0	746	531601_531940	531940_532347	531940_615698	532347_616853	63.17	62	1.02	1	1	35	1	11	1	1	0	1	1	0	0	531957	531957	NA	NA	                      graph_bin_annot3(2,530000,533000,c(3,4,5,6))		Sym 4:4	372.5	89.3065	98.382	106.675	16.7112	1.6598
4	OEM1	1500	OEM	1	2	70420	70638	75924	76203	70529.25	76063.25	(4:4ai)_(5:3)_(5:3a)_(4:4bCO)	2_nonsis	5287	5534	5782	4	438_519_4577	                      136_259_4371	741_779_4783	70420_70774_71420_75924	70638_71161_71553_76203	70774_71420_75924_191613	71161_71553_76203_192441	3009.61	481	6.25	31	2_4_25	16_6_26	2	30	1	1	0	1	1	0	0	73296.25	73296.25	NA	NA	                      graph_bin_annot3(2,69000,77000,c(1,2,5,6))		Two-Sided Unidirectional	2891	2606.7474	2631.3382	1053.2792	2860.4059	61.2542
13	OEM1	1500	OEM	1	2	615698	616853	617606	618167	616275.5	617886.5	(3:5)_(3:5a)_(4:4aCO)	2_nonsis	754	1611	2468	3	1081_530	                      254_0	1908_1060	615698_617107_617606	616853_617606_618167	617107_617606_633280	617606_618167_633358	31.09	205	0.15	4	3_1	6_25	2	31	1	1	0	1	1	0	0	617081	617081	NA	NA	                      graph_bin_annot3(2,614000,619000,c(1,2,5,6))		Two-Sided Unidirectional	1234	30.4664	22.6959	20.9125	21.289	0.0516
10	OEM1	1500	OEM	1	2	482984	483723	485863	486416	483353.5	486139.5	(3:5)_(3:5a)_(4:4aCO)	2_nonsis	2141	2786	3431	3	1228_1558	                      436_860	2019_2257	482984_484159_485863	483723_485003_486416	484159_485863_526524	485003_486416_526931	118.94	286	0.42	12	8_4	6_57	2	31	1	1	0	1	1	0	0	484746.5	484746.5	NA	NA	                      graph_bin_annot3(2,481000,487000,c(5,6,7,8))		Two-Sided Unidirectional	1715.5	181.3766	211.8788	175.7684	84.2039	0.7216
14	OEM1	1500	OEM	1	2	633280	633358	633960	635127	633319.25	634543.25	(3:5)_(4:4)_(3:5a)_(4:4aCO)	2_nonsis	603	1224	1846	4	108_320_796	                      51_174_84	164_467_1509	633280_633409_633618_633960	633358_633444_633876_635127	633409_633618_633960_694260	633444_633876_635127_694802	628.28	154	4.09	9	3_3_3	8_8_7	2	32	1	1	0	1	1	0	0	633931.25	633931.25	NA	NA	                      graph_bin_annot3(2,632000,636000,c(3,4,7,8))		Two-Sided Unidirectional	923	659.145	476.3905	844.4023	316.6966	6.889
16	OEM1	1500	OEM	1	2	783589	783778	785196	785445	783683.5	785320.5	(3:5)_(4:4aCO)_(3:5a)_(4:4a)	2_nonsis	1419	1637	1855	4	404_720_512	                      114_316_179	695_1125_845	783589_783892_784600_785196	783778_784284_785017_785445	783892_784600_785196_805115	784284_785017_785445_813184	148.06	154	0.96	12	2_4_6	6_345_3	2	32	1	1	0	1	1	0	0	784502	784502	NA	NA	                      graph_bin_annot3(2,782000,786000,c(3,4,5,6))		Two-Sided Unidirectional	927.5	164.6215	180.2237	64.3987	66.9187	1.62
6	OEM1	1500	OEM	1	2	289966	290536	293099	293297	290251	293198	(3:5)_(4:4aCO)_(3:5a)_(4:4a)	2_nonsis	2564	2947	3330	4	1682_1008_258	                      1117_648_79	2246_1367_437	289966_291653_292860_293099	290536_292212_293020_293297	291653_292860_293099_301964	292212_293020_293297_302062	413.09	277	1.49	16	3_10_3	125_6_5	2	32	1	1	0	1	1	0	0	291724.5	291724.5	NA	NA	                      graph_bin_annot3(2,288000,294000,c(1,2,5,6))		Two-Sided Unidirectional	1665	295.8835	313.2354	407.3526	124.812	2.3568
17	OEM1	1500	OEM	1	3	38857	39123	40109	40200	38990.25	40154.25	5:3	1	987	1164	1342	1	1164	986	1343	38857_40109	39123_40200	40109_77900	40200_78705	229	112	2.05	13	13	4	1	1	1	0	1	1	1	1	1	39572.25	39572.25	NA	NA	                      graph_bin_annot3(3,37000,41000,c(3,4))		One-Sided	671	804.007	752.3034	608.6438	263.4757	22.231
18	OEM1	1500	OEM	1	3	77900	78705	79170	79392	78302.75	79280.75	3:5	1	466	978	1491	1	978	465	1492	77900_79170	78705_79392	79170_210245	79392_210441	280.33	124	2.26	6	6	7	1	2	1	0	1	1	1	1	1	78791.75	78791.75	NA	NA	                      graph_bin_annot3(3,76000,80000,c(7,8))		One-Sided	745.5	1096.2047	1393.6613	946.786	1669.272	67.735
22	OEM1	1500	OEM	1	3	288099	288246	288455	289600	288172.5	289027.5	5:3_6:2_5:3	1	210	855	1500	3	138_108_610	                      0_6_0	275_209_1220	288099_288246_288380_288455	288246_288374_288455_289600	288246_288380_288455_307039	288374_288455_289600_316620	93.77	125	0.75	4	1_2_1	7_8_8	1	3	1	0	1	1	1	1	1	288600	288600	NA	NA	                      graph_bin_annot3(3,287000,290000,c(7,8))		One-Sided + patch	750	322.6798	304.2241	304.3624	80.4851	9.8624
20	OEM1	1500	OEM	1	3	227763	228130	230267	231791	227946.75	231028.75	4:4ai_3:5_3:5a	2_nonsis	2138	3082	4027	3	562_1068_1452	                      0_0_0	1123_2137_2905	227763_228130_228886_230267	228130_228886_230267_231791	228130_228886_230267_241753	228886_230267_231791_242663	1181.54	335	3.52	3	1_1_1	46_3_36	3	31	1	0	1	1	2	2	1	229487.75	229487.75	NA	NA	                      graph_bin_annot3(3,226000,232000,c(3,4,5,6))		Two Chr	2013.5	1703.6701	1583.5364	1614.605	389.3045	55.707
19	OEM1	1500	OEM	1	3	210245	210441	211348	211504	210343	211426	(4:4ai)_(3:5)_(4:4bCO)	2_nonsis	908	1083	1258	3	554_529	                      194_189	914_869	210245_210635_211348	210441_211159_211504	210635_211348_227763	211159_211504_228130	1031.01	105	9.84	5	2_3	46_4	1	11	1	1	0	1	1	0	0	210884.5	210884.5	NA	NA	                      graph_bin_annot3(3,209000,212000,c(3,4,5,6))		Sym 4:4	629	955.2217	986.218	1360.4874	1176.2318	63.4782
21	OEM1	1500	OEM	1	3	241753	242663	243219	246581	242208	244900	(5:3)_(4:4ai)_(3:5)_(4:4bCO)	2_nonsis	557	2692	4827	4	582_278_1832	                      0_0_1	1164_555_3664	241753_242663_242917_243219	242663_242917_243218_246581	242663_242917_243219_288099	242917_243218_246581_288246	191	402	0.48	4	1_1_2	128_2_7	3	21	1	1	0	2	2	1	1	243554	243554	NA	NA	                      graph_bin_annot3(3,240000,247000,c(1,2,7,8))		Sym 4:4	2413.5	355.9022	368.3241	523.03	126.287	11.1456
30	OEM1	1500	OEM	1	4	413545	413995	413995	414381	413770	414188	5:3	1	1	418	835	1	418	0	836	413545_413995	413995_414381	413995_449988	414381_450779	43.93	70	0.63	1	1	8	1	1	1	0	1	1	1	1	1	413979	413979	NA	NA	                      graph_bin_annot3(4,412000,415000,c(7,8))		One-Sided	417.5	72.1802	68.9419	58.4252	24.4906	0.5064
44	OEM1	1500	OEM	1	4	1295582	1295980	1296388	1296525	1295780.75	1296456.75	5:3	1	409	676	942	1	676	408	943	1295582_1296388	1295980_1296525	1296388_1305752	1296525_1306195	248.74	78	3.17	6	6	6	1	1	1	0	1	1	1	1	1	1296118.75	1296118.75	NA	NA	                      graph_bin_annot3(4,1294000,1297000,c(5,6))		One-Sided	471	188.9223	242.5771	235.226	134.93	1.463
36	OEM1	1500	OEM	1	4	793254	793726	794075	794507	793490	794291	5:3	1	350	801	1252	1	801	349	1253	793254_794075	793726_794507	794075_805687	794507_805798	444.19	104	4.26	5	5	2	1	1	1	0	1	1	1	1	1	793890.5	793890.5	NA	NA	                      graph_bin_annot3(4,792000,795000,c(1,2))		One-Sided	626	330.4635	406.034	439.6	482.2271	5.4206
40	OEM1	1500	OEM	1	4	1021040	1022238	1022417	1022660	1021638.75	1022538.75	5:3	1	180	900	1619	1	900	179	1620	1021040_1022417	1022238_1022660	1022417_1089861	1022660_1090269	335.61	135	2.49	2	2	2	1	1	1	0	1	1	1	1	1	1022088.75	1022088.75	NA	NA	                      graph_bin_annot3(4,1020000,1023000,c(1,2))		One-Sided	809.5	339.7697	302.3969	384.6734	775.8693	9.9784
35	OEM1	1500	OEM	1	4	683918	684395	686232	686560	684156.25	686396.25	5:3	1	1838	2240	2641	1	2240	1837	2642	683918_686232	684395_686560	686232_793254	686560_793726	30.11	220	0.14	17	17	5	1	1	1	0	1	1	1	1	1	685276.25	685276.25	NA	NA	                      graph_bin_annot3(4,682000,687000,c(5,6))		One-Sided	1320.5	28.1887	27.9063	24.2039	53.8316	0
41	OEM1	1500	OEM	1	4	1089861	1090269	1090283	1090578	1090064.75	1090430.75	3:5	1	15	366	716	1	366	14	717	1089861_1090283	1090269_1090578	1090283_1175016	1090578_1175826	287.73	60	4.83	2	2	7	1	2	1	0	1	1	1	1	1	1090247.75	1090247.75	NA	NA	                      graph_bin_annot3(4,1088000,1091000,c(7,8))		One-Sided	358	167.0031	145.47	170.5227	203.0102	2.0166
45	OEM1	1500	OEM	1	4	1305752	1306195	1306195	1306509	1305973.75	1306351.75	3:5	1	1	378	756	1	378	0	757	1305752_1306195	1306195_1306509	1306195_1416976	1306509_1417050	259.11	63	4.12	1	1	3	1	2	1	0	1	1	1	1	1	1306162.75	1306162.75	NA	NA	                      graph_bin_annot3(4,1304000,1307000,c(3,4))		One-Sided	378	205.742	232.6713	193.9085	27.3787	4.859
25	OEM1	1500	OEM	1	4	125172	125573	125573	126283	125372.25	125928.25	3:5	1	1	556	1110	1	556	0	1111	125172_125573	125573_126283	125573_163455	126283_163695	127.33	92	1.38	1	1	3	1	2	1	0	1	1	1	1	1	125650.25	125650.25	NA	NA	                      graph_bin_annot3(4,124000,127000,c(3,4))		One-Sided	555	115.6397	141.1784	118.7308	52.2424	0.4778
33	OEM1	1500	OEM	1	4	551587	551743	552102	552354	551665	552228	3:5	1	360	563	766	1	563	359	767	551587_552102	551743_552354	552102_630640	552354_631576	89.82	64	1.41	4	4	3	1	2	1	0	1	1	1	1	1	551946.5	551946.5	NA	NA	                      graph_bin_annot3(4,550000,553000,c(3,4))		One-Sided	383	70.105	99.2141	90.7425	19.6807	0
23	OEM1	1500	OEM	1	4	61275	62205	62366	62726	61740	62546	3:5	1	162	806	1450	1	806	161	1451	61275_62366	62205_62726	62366_106143	62726_106727	1159.82	121	9.61	2	2	8	1	2	1	0	1	1	1	1	1	62143	62143	NA	NA	                      graph_bin_annot3(4,60000,63000,c(7,8))		One-Sided	725	626.6983	762.2705	598.9049	767.9342	12.6976
27	OEM1	1500	OEM	1	4	170953	171661	171661	172830	171307.25	172245.25	3:5	1	1	938	1876	1	938	0	1877	170953_171661	171661_172830	171661_240185	172830_240232	493.54	156	3.16	1	1	4	1	2	1	0	1	1	1	1	1	171776.25	171776.25	NA	NA	                      graph_bin_annot3(4,169000,173000,c(3,4))		One-Sided	938	316.7159	327.1473	278.2688	179.6295	5.534
42	OEM1	1500	OEM	1	4	1175016	1175826	1177590	1178145	1175421.25	1177867.25	3:5	1	1765	2446	3128	1	2446	1764	3129	1175016_1177590	1175826_1178145	1177590_1260779	1178145_1260837	12.83	260	0.05	11	11	8	1	2	1	0	1	1	1	1	1	1176644.25	1176644.25	NA	NA	                      graph_bin_annot3(4,1174000,1179000,c(7,8))		One-Sided	1564	14.3391	10.4931	11.4925	13.3324	0.0516
39	OEM1	1500	OEM	1	4	954985	955099	955335	955484	955041.75	955409.75	5:3_4:4_5:3	1	237	368	498	3	143_98_127	                      41_0_0	245_195_254	954985_955140_955230_955335	955099_955230_955335_955484	955140_955230_955335_1021040	955230_955335_955484_1022238	769.43	41	18.55	4	2_1_1	5_5_5	1	3	1	0	1	1	1	1	1	955225.75	955225.75	NA	NA	                      graph_bin_annot3(4,953000,956000,c(5,6))		One-Sided + patch	249	516.8551	683.7256	735.4177	729.288	13.584
