id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
52	OM1	1500	OM	1	4	1241519	1242168	1242658	1246191	1241843.5	1244424.5	(3:5)_(2:6)_(4:4aCO)	2_nonsis	491	2581	4671	3	606_1975	                      73_0	1139_3950	1241519_1242241_1242658	1242168_1242658_1246191	1242241_1242658_1268647	1242658_1246191_1269918	1379.94	389	3.55	4	3_1	4_3	1	9	1	1	0	1	1	0	0	1243134	1243134	NA	NA	                      graph_bin_annot3(4,1240000,1247000,c(3,4,5,6))		One-Sided Unidirectional	2335.5	1152.9576	1342.6533	1429.9636	1211.0027	40.1894
55	OM1	1500	OM	1	4	1509719	1509983	1510510	1511013	1509851.25	1510761.25	(2:6)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	528	910	1293	4	346_264_301	                      0_0_0	692_527_602	1509719_1509983_1510411_1510510	1509983_1510411_1510510_1511013	1509983_1510411_1510510_1523226	1510411_1510510_1511013_1531933	4.94	108	0.05	3	1_1_1	34_34_34	1	12	1	1	0	1	1	0	0	1510306.25	1510306.25	NA	NA	                      graph_bin_annot3(4,1508000,1512000,c(1,2,3,4))		One-Sided Unidirectional	646.5	15.231	17.7871	11.2172	4.8259	0
47	OM1	1500	OM	1	4	908967	909447	909447	909908	909207.25	909677.25	(6:2)_(4:4aCO)	2_nonsis	1	470	940	2	470	0	941	908967_909447	909447_909908	909447_1004000	909908_1004480	356.83	78	4.56	1	1	34	1	15	1	1	0	1	2	1	0	909442.25	909442.25	NA	NA	                      graph_bin_annot3(4,907000,910000,c(3,4,7,8))		Full Conversion	470	292.8936	283.2551	283.7403	368.7299	4.0214
53	OM1	1500	OM	1	4	1268647	1269918	1269918	1270457	1269282.5	1270187.5	(6:2)_(4:4aCO)	2_nonsis	1	905	1809	2	905	0	1810	1268647_1269918	1269918_1270457	1269918_1355944	1270457_1357024	894.79	151	5.94	1	1	34	1	15	1	1	0	1	2	1	0	1269735	1269735	NA	NA	                      graph_bin_annot3(4,1267000,1271000,c(3,4,5,6))		Full Conversion	904.5	1123.5393	1147.857	1199.6715	522.5336	40.7518
43	OM1	1500	OM	1	4	699938	700023	700170	700186	699980.25	700178.25	(2:6)_(4:4aCO)	2_nonsis	148	198	247	2	198	147	248	699938_700170	700023_700186	700170_743651	700186_743850	19.74	21	0.96	3	3	34	1	16	1	1	0	1	2	1	0	700079.25	700079.25	NA	NA	                      graph_bin_annot3(4,698000,701000,c(3,4,5,6))		Full Conversion	123.5	14.7436	12.7873	46.8591	13.3263	0
42	OM1	1500	OM	1	4	614321	614433	617533	617915	614377	617724	(5:3)_(6:2)_(5:3a)_(4:4aCO)	2_nonsis	3101	3347	3593	4	81_1839_1427	                      0_1731_1153	162_1947_1701	614321_614433_616214_617533	614433_614483_616380_617915	614433_616214_617533_699938	614483_616380_617915_700023	450.11	299	1.5	38	1_27_10	2_1_5	2	32	1	1	0	1	1	0	0	616050.5	616050.5	NA	NA	                      graph_bin_annot3(4,613000,618000,c(1,2,5,6))		Two-Sided Unidirectional	1796.5	622.0584	531.0909	482.5987	745.2185	12.1644
39	OM1	1500	OM	1	4	278692	280191	281647	281853	279441.75	281749.75	(2:6)_(4:4aCO)_(6:2)_(5:3)_(4:4a)	2_nonsis	1457	2308	3160	5	953_253_370_732	                      0_0_237_545	1906_506_504_919	278692_280191_280598_280934_281647	280191_280598_280697_281102_281853	280191_280598_280934_281647_410728	280598_280697_281102_281853_411048	17.77	263	0.07	15	1_1_4_9	34_56_34_3	3	20	1	1	0	2	2	1	1	280595.75	280595.75	NA	NA	                      graph_bin_annot3(4,277000,282000,c(3,4,5,6))		One-Sided Bidirectional	1580	10.7002	6.376	7.5677	9.1379	0
35	OM1	1500	OM	1	4	64539	64917	66855	67141	64728	66998	(5:3)_(4:4ai)_(3:5)_(2:6)_(3:5)_(4:4bCO)	2_nonsis	1939	2270	2601	6	364_808_388_86_625	                      33_337_0_0_454	694_1280_775_171_796	64539_64950_65570_66230_66345_66855	64917_65233_66230_66345_66401_67141	64950_65570_66230_66345_66855_68799	65233_66230_66345_66401_67141_69384	45.41	217	0.21	14	2_6_1_1_4	4_2_1_4_4	3	21	1	1	0	2	2	1	1	65863	65863	NA	NA	                      graph_bin_annot3(4,63000,68000,c(1,2,3,4))		Sym 4:4	1300.5	59.9089	59.1078	50.3213	19.5812	0
62	OM1	1500	OM	1	5	414243	414432	414642	414720	414337.25	414681.25	(6:2)_(4:4aCO)	2_nonsis	211	344	476	2	344	210	477	414243_414642	414432_414720	414642_461582	414720_461594	393.85	40	9.94	3	3	56	1	15	1	1	0	1	2	1	0	414509.25	414509.25	NA	NA	                      graph_bin_annot3(5,413000,415000,c(3,4,5,6))		Full Conversion	238	434.3955	441.6471	559.9003	164.0193	7.0758
71	OM1	1500	OM	1	6	229247	229320	230462	230627	229283.5	230544.5	6:2_4:4_5:3_4:4_5:3	1	1143	1261	1379	5	304_327_192_141_296	                      239_222_0_0_189	369_432_385_282_404	229247_229559_229838_229991_230223_230462	229320_229616_229991_230223_230273_230627	229559_229838_229991_230223_230462_239066	229616_229991_230223_230273_230627_239639	245.29	115	2.14	11	2_5_1_1_2	12_12_1_1_1	1	7	1	0	1	1	1	1	1	229914	229914	NA	NA	                      graph_bin_annot3(6,228000,231000,c(1,2))		Full Conversion	689.5	552.3524	515.1602	455.1148	36.0738	11.889
70	OM1	1500	OM	1	6	204282	204454	205702	205793	204367.75	205747.75	(5:3)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1249	1380	1510	4	490_782_108	                      372_687_0	607_876_217	204282_204826_205576_205702	204454_204889_205702_205793	204826_205576_205702_229247	204889_205702_205793_229320	286.25	126	2.28	20	7_12_1	6_6_56	1	12	1	1	0	1	1	0	0	205057.75	205057.75	NA	NA	                      graph_bin_annot3(6,203000,206000,c(1,2,5,6))		One-Sided Unidirectional	755	190.8693	167.5376	306.2587	273.3707	4.8128
73	OM1	1500	OM	1	7	21041	21167	21543	21569	21104	21556	5:3_4:4_5:3_6:2_5:3	1	377	452	527	5	91_38_58_83_182	                      5_7_12_9_133	177_69_103_157_232	21041_21172_21225_21253_21337_21543	21167_21218_21241_21328_21410_21569	21172_21225_21253_21337_21543_34992	21218_21241_21328_21410_21569_35217	1.48	44	0.03	18	2_2_2_2_10	4_4_4_3_3	1	3	1	0	1	1	1	1	1	21330	21330	NA	NA	                      graph_bin_annot3(7,20000,22000,c(3,4))		One-Sided + patch	263.5	1.6968	0.4374	1.8123	2.6119	0
89	OM1	1500	OM	1	7	701596	701914	703157	703857	701755	703507	6:2_5:3	1	1244	1752	2260	2	1219_533	                      877_0	1561_1066	701596_702791_703157	701914_703157_703857	702791_703157_733970	703157_703857_733979	325.24	188	1.73	12	11_1	34_3	1	7	1	0	1	1	1	1	1	702631	702631	NA	NA	                      graph_bin_annot3(7,700000,704000,c(3,4))		Full Conversion	1130	283.0269	356.6857	393.6567	316.0079	5.3802
90	OM1	1500	OM	1	7	733970	733979	734573	734668	733974.5	734620.5	(2:6)_(5:3)_(2:6)_(4:4aCO)	2_nonsis	595	646	697	4	252_225_169	                      144_0_0	360_450_338	733970_734123_734330_734573	733979_734330_734573_734668	734123_734330_734573_799970	734330_734573_734668_800086	2.96	58	0.05	4	2_1_1	12_123_123	3	20	1	1	0	2	2	1	1	734297.5	734297.5	NA	NA	                      graph_bin_annot3(7,732000,735000,c(1,2,3,4))		One-Sided Bidirectional	348.5	2.7708	1.6173	4.8491	3.7633	0
105	OM1	1500	OM	1	8	516468	516616	517036	517336	516542	517186	2:6_3:5_2:6_3:5	1	421	644	867	4	92_82_144_326	                      0_0_32_128	183_163_257_525	516468_516616_516651_516811_517036	516616_516651_516779_516908_517336	516616_516651_516811_517036_525505	516651_516779_516908_517336_562643	651.97	72	9.03	9	1_1_3_4	56_5_5_5	1	8	1	0	1	1	1	1	1	516864	516864	NA	NA	                      graph_bin_annot3(8,515000,518000,c(5,6))		Full Conversion	433.5	2109.6741	1707.2029	1522.6196	308.4118	109.112
102	OM1	1500	OM	1	8	378234	378579	378642	378942	378406.25	378792.25	(4:4aCO)_(6:2)_(4:4a)	2_nonsis	64	386	707	3	224_162	                      39_0	408_324	378234_378618_378642	378579_378642_378942	378618_378642_399043	378642_378942_399050	3.45	59	0.06	3	2_1	3456_34	1	12	1	1	0	1	1	0	0	378599.25	378599.25	NA	NA	                      graph_bin_annot3(8,377000,379000,c(3,4,5,6))		One-Sided Unidirectional	353.5	2.2473	1.1388	2.4155	2.0924	0
104	OM1	1500	OM	1	8	510752	510778	512291	512682	510764.75	512486.75	(5:3)_(4:4)_(5:3)_(6:2)_(4:4aCO)	2_nonsis	1514	1722	1929	5	182_652_110_777	                      132_561_0_526	233_744_219_1028	510752_510910_511546_511654_512291	510778_510985_511654_511765_512682	510910_511546_511654_512291_516468	510985_511654_511765_512682_516616	371.14	161	2.31	12	4_3_1_4	2_2_2_1	1	12	1	1	0	1	1	0	0	511625.75	511625.75	NA	NA	                      graph_bin_annot3(8,509000,513000,c(1,2,7,8))		One-Sided Unidirectional	964.5	289.2927	316.9294	233.0248	145.59	2.928
99	OM1	1500	OM	1	8	195826	195949	196180	196402	195887.25	196291.25	(6:2)_(4:4aCO)	2_nonsis	232	404	575	2	404	231	576	195826_196180	195949_196402	196180_267804	196402_268308	0.99	48	0.02	3	3	34	1	15	1	1	0	1	2	1	0	196089.25	196089.25	NA	NA	                      graph_bin_annot3(8,194000,197000,c(3,4,5,6))		Full Conversion	287.5	1.7611	0.9576	1.7502	2.2194	0
96	OM1	1500	OM	1	8	81320	81666	81685	82351	81493	82018	(2:6)_(4:4aCO)	2_nonsis	20	525	1030	2	525	19	1031	81320_81685	81666_82351	81685_98484	82351_98622	137.7	86	1.61	2	2	56	1	16	1	1	0	1	2	1	0	81755.5	81755.5	NA	NA	                      graph_bin_annot3(8,80000,83000,c(1,2,5,6))		Full Conversion	515	98.9704	71.6584	105.9243	176.7945	0.7832
98	OM1	1500	OM	1	8	120445	121477	122655	122848	120961.25	122751.25	(5:3)_(3:5)_(6:2)_(4:4aCO)	2_nonsis	1179	1790	2402	4	842_598_350	                      141_182_22	1542_1015_679	120445_121618_122169_122655	121477_121987_122633_122848	121618_122169_122655_195826	121987_122633_122848_195949	2659.69	200	13.3	7	2_2_3	5_12_126	3	20	1	1	0	2	2	1	1	121856.25	121856.25	NA	NA	                      graph_bin_annot3(8,119000,123000,c(1,2,5,6))		One-Sided Bidirectional	1201	1860.0822	1919.6726	2195.6087	1866.3826	70.004
106	OM1	1500	OM	1	9	37222	39367	42866	43949	38294.5	43407.5	(2:6)_(3:5)_(2:6)_(3:5)_(3:5a)_(4:4aCO)	2_nonsis	3500	5113	6726	6	1088_1866_57_474_1626	                      6_1830_0_327_968	2171_1903_114_622_2285	37222_39373_41223_41276_41664_42866	39367_39393_41276_41337_41898_43949	39373_41223_41276_41664_42866_46174	39393_41276_41337_41898_43949_46556	453.07	560	0.81	25	2_10_1_6_6	12_2_2_2_12	2	31	1	1	0	1	1	0	0	40851	40851	NA	NA	                      graph_bin_annot3(9,36000,44000,c(1,2,7,8))		Two-Sided Unidirectional	3363	587.2774	599.6005	580.058	566.9327	8.841
129	OM1	1500	OM	1	11	172715	173133	173315	173801	172924	173558	(6:2)_(4:4aCO)	2_nonsis	183	634	1085	2	634	182	1086	172715_173315	173133_173801	173315_316845	173801_317019	2.47	90	0.03	2	2	34	1	15	1	1	0	1	2	1	0	173241	173241	NA	NA	                      graph_bin_annot3(11,171000,174000,c(3,4,7,8))		Full Conversion	542.5	5.2299	3.9735	3.2061	3.0393	0
135	OM1	1500	OM	1	11	573530	574134	577779	578230	573832.25	578004.25	(5:3)_(6:2)_(5:3)_(3:5)_(4:4aCO)	2_nonsis	3646	4172	4699	5	2340_358_212_1262	                      1718_30_0_832	2962_685_425_1693	573530_575852_576522_576537_577779	574134_576492_576537_576947_578230	575852_576522_576537_577779_614450	576492_576537_576947_578230_614538	769.43	391	1.97	22	13_4_1_4	1_2_2_56	3	20	1	1	0	2	2	1	1	575918.25	575918.25	NA	NA	                      graph_bin_annot3(11,572000,579000,c(1,2,5,6))		One-Sided Bidirectional	2349.5	2086.5668	1773.5646	1690.6908	439.5881	125.6106
144	OM1	1500	OM	1	12	439951	440042	440342	440952	439996.75	440646.75	5:3_6:2_5:3	1	301	650	1000	3	193_150_308	                      0_0_0	386_300_615	439951_440042_440337_440342	440042_440337_440342_440952	440042_440337_440342_445923	440337_440342_440952_446046	17.77	83	0.21	3	1_1_1	3_4_4	1	3	1	0	1	1	1	1	1	440321.75	440321.75	NA	NA	                      graph_bin_annot3(12,438000,441000,c(3,4))		One-Sided + patch	500	49.3239	55.0562	52.0285	3.8132	0.6454
146	OM1	1500	OM	1	12	601489	601624	603693	603907	601556.25	603800.25	6:2_5:3_6:2_5:3_6:2	1	2070	2244	2417	5	1631_162_130_196_126	                      1535_109_0_72_0	1727_215_259_319_251	601489_603159_603325_603374_603656_603693	601624_603216_603374_603584_603693_603907	603159_603325_603374_603656_603693_644551	603216_603374_603584_603693_603907_645338	1083.32	201	5.38	26	18_4_1_2_1	34_3_3_3_3	1	7	1	0	1	1	1	1	1	602678.25	602678.25	NA	NA	                      graph_bin_annot3(12,600000,604000,c(3,4))		Full Conversion	1208.5	734.3304	773.3498	829.7507	2407.406	19.1934
147	OM1	1500	OM	1	12	644551	645338	645971	646705	644944.25	646338.25	3:5_2:6	1	634	1394	2153	2	658_735	                      114_217	1203_1253	644551_645452_645971	645338_645754_646705	645452_645971_677815	645754_646705_677890	755.12	179	4.21	5	2_3	1_2	1	8	1	0	1	1	1	1	1	645641.25	645641.25	NA	NA	                      graph_bin_annot3(12,643000,647000,c(1,2))		Full Conversion	1076.5	569.3829	700.0014	495.8122	502.8964	5.4746
142	OM1	1500	OM	1	12	314478	314762	316496	316628	314620	316562	3:5_4:4_3:5_2:6_3:5a	1	1735	1942	2149	5	578_314_340_290_418	                      286_35_0_0_273	870_594_681_581_564	314478_315048_315383_315642_316064_316496	314762_315348_315642_316064_316223_316628	315048_315383_315642_316064_316496_341070	315348_315642_316064_316223_316628_341507	37.02	179	0.21	10	3_2_1_1_3	3_3_3_4_3	2	22	1	0	1	1	1	1	1	315591	315591	NA	NA	                      graph_bin_annot3(12,313000,317000,c(3,4))		Two-sided + patch	1074.5	47.0283	41.579	33.0735	22.9946	0.213
141	OM1	1500	OM	1	12	230218	230960	232561	233075	230589	232818	(6:2)_(4:4aCO)_(5:3)_(4:4a)_(5:3)_(6:2)_(4:4a)	2_nonsis	1602	2229	2856	7	444_836_354_142_150_302	                      0_586_162_25_3_0	888_1086_547_260_297_604	230218_230960_231692_232208_232264_232471_232561	230960_231106_232046_232239_232468_232561_233075	230960_231692_232208_232264_232471_232561_314478	231106_232046_232239_232468_232561_233075_314762	475.28	238	2	11	1_2_2_2_3_1	34_56_5_5_5_6	1	12	1	1	0	1	1	0	0	231703.5	231703.5	NA	NA	                      graph_bin_annot3(12,229000,234000,c(3,4,5,6))		One-Sided Unidirectional	1428	512.1008	520.6731	478.9567	1355.3185	8.6374
148	OM1	1500	OM	1	12	677815	677890	678194	678512	677852.75	678352.75	(2:6)_(4:4aCO)	2_nonsis	305	500	696	2	500	304	697	677815_678194	677890_678512	678194_849651	678512_854761	1102.08	58	19.02	4	4	12	1	16	1	1	0	1	2	1	0	678102.75	678102.75	NA	NA	                      graph_bin_annot3(12,676000,679000,c(1,2,5,6))		Full Conversion	348	1198.3371	1105.8273	985.9329	528.984	46.516
158	OM1	1500	OM	1	13	456970	457507	458513	459192	457238.5	458852.5	(5:3)_(6:2)_(4:4aCO)	2_nonsis	1007	1614	2221	3	952_662	                      544_183	1360_1141	456970_458051_458513	457507_458330_459192	458051_458513_496640	458330_459192_496721	101.67	185	0.55	8	3_5	1_2	1	7	1	1	0	1	1	0	0	458045.5	458045.5	NA	NA	                      graph_bin_annot3(13,455000,460000,c(1,2,7,8))		One-Sided Unidirectional	1110.5	169.1531	107.3179	167.3121	46.647	2.6006
154	OM1	1500	OM	1	13	157807	159085	160280	160611	158445.75	160445.75	(2:6)_(3:5)_(4:4aCO)	2_nonsis	1196	2000	2803	3	1548_452	                      865_243	2230_661	157807_159950_160280	159085_160037_160611	159950_160280_169522	160037_160611_169808	641.11	233	2.75	12	8_4	34_4	1	10	1	1	0	1	1	0	0	159445.75	159445.75	NA	NA	                      graph_bin_annot3(13,156000,161000,c(3,4,7,8))		One-Sided Unidirectional	1401.5	601.2348	666.0291	509.9548	227.7467	12.208
166	OM1	1500	OM	1	13	838248	838336	838336	838867	838291.75	838601.75	(2:6)_(4:4aCO)	2_nonsis	1	310	618	2	310	0	619	838248_838336	838336_838867	838336_917449	838867_924431	1.48	51	0.03	1	1	34	1	16	1	1	0	1	2	1	0	838446.75	838446.75	NA	NA	                      graph_bin_annot3(13,837000,839000,c(3,4,7,8))		Full Conversion	309	1.2604	0.488	1.4191	2.889	0
173	OM1	1500	OM	1	14	307665	307785	311673	312312	307724.75	311992.75	5:3_6:2_5:3_6:2_5:3_6:2_5:3a_6:2	1	3889	4268	4646	8	148_164_906_718_677_222_1083_350	                      42_0_519_285_358_0_989_3	255_327_1292_1150_996_444_1177_698	307665_307827_307920_308673_309497_310181_310493_311614_311673	307785_307920_308154_309212_309823_310493_310625_311670_312312	307827_307920_308673_309497_310181_310493_311614_311673_331699	307920_308154_309212_309823_310493_310625_311670_312312_331790	955.49	387	2.47	31	2_1_9_4_4_1_8_2	2_1_1_1_1_1_2_2	2	21	1	0	1	1	1	1	1	309858.75	309858.75	NA	NA	                      graph_bin_annot3(14,306000,313000,c(1,2))		Two-sided + patch	2323	822.4579	929.0217	753.7692	1059.0023	20.738
178	OM1	1500	OM	1	14	487393	487663	488208	488587	487527.75	488397.75	(4:4aCO)_(6:2)_(4:4a)	2_nonsis	546	870	1193	3	572_298	                      328_0	815_596	487393_487991_488208	487663_488208_488587	487991_488208_549663	488208_488587_550069	637.65	99	6.42	6	5_1	1256_12	1	12	1	1	0	1	1	0	0	487962.75	487962.75	NA	NA	                      graph_bin_annot3(14,486000,489000,c(1,2,5,6))		One-Sided Unidirectional	596.5	276.2363	293.3983	296.5219	152.1477	3.1744
181	OM1	1500	OM	1	14	643259	643444	644271	644875	643351.25	644573.25	(6:2)_(4:4)_(5:3)_(4:4aCO)	2_nonsis	828	1222	1615	4	196_566_460	                      0_305_0	392_827_919	643259_643444_643956_644271	643444_643651_644271_644875	643444_643956_644271_689057	643651_644271_644875_689310	39.98	134	0.3	4	1_2_1	34_34_4	1	12	1	1	0	1	1	0	0	643962.25	643962.25	NA	NA	                      graph_bin_annot3(14,642000,645000,c(1,2,3,4))		One-Sided Unidirectional	807.5	76.9107	63.8533	69.7735	34.177	0.5018
177	OM1	1500	OM	1	14	410941	411667	412609	413686	411303.75	413147.75	(3:5)_(2:6)_(3:5)_(2:6)_(4:4aCO)	2_nonsis	943	1844	2744	5	1085_22_129_607	                      711_6_109_54	1459_39_149_1160	410941_412378_412406_412526_412609	411667_412400_412417_412555_413686	412378_412406_412526_412609_487393	412400_412417_412555_413686_487663	413.59	228	1.81	25	10_3_5_7	5_6_6_6	1	12	1	1	0	1	1	0	0	412225.75	412225.75	NA	NA	                      graph_bin_annot3(14,409000,414000,c(1,2,5,6))		One-Sided Unidirectional	1372	314.0729	303.409	318.2165	1124.6467	1.7338
168	OM1	1500	OM	1	14	56038	57439	57439	57579	56738.75	57508.75	(2:6)_(4:4aCO)	2_nonsis	1	770	1540	2	770	0	1541	56038_57439	57439_57579	57439_116131	57579_116459	42.44	128	0.33	1	1	56	1	16	1	1	0	1	2	1	0	57123.75	57123.75	NA	NA	                      graph_bin_annot3(14,55000,58000,c(3,4,5,6))		Full Conversion	770	111.8315	104.7317	75.508	21.2481	1.3008
182	OM1	1500	OM	1	14	689057	689310	690428	691115	689183.5	690771.5	(2:6)_(4:4aCO)_(3:5)_(3:5a)_(4:4a)	2_nonsis	1119	1588	2057	5	250_629_232_476	                      0_406_0_0	501_852_464_953	689057_689310_689964_690162_690428	689310_689558_690162_690428_691115	689310_689964_690162_690428_781374	689558_690162_690428_691115_784333	624.33	171	3.65	8	1_5_1_1	34_56_5_56	2	31	1	1	0	1	1	0	0	689977.5	689977.5	NA	NA	                      graph_bin_annot3(14,688000,692000,c(3,4,5,6))		Two-Sided Unidirectional	1028.5	555.6424	485.7518	454.3891	1432.8052	18.2586
172	OM1	1500	OM	1	14	190429	190588	192780	193106	190508.75	192942.75	(2:6)_(3:5)_(4:4ai)_(4:4bCO)	3	2193	2434	2676	0	542_1246_647	                      376_779_104	708_1712_1190	190429_190964_191916_192780	190588_191137_192676_193106	190964_191916_192780_307665	191137_192676_193106_307785	274.9	223	1.23	12	3_7_2	56_2_3	0	2	2	1	1	2	2	1	1	191725.75	191117.25	192334.25	NA	                      graph_bin_annot3(14,189000,194000,c(1,2,3,4,5,6))		>2 Chr CO	1338	278.2712	278.8774	279.6162	139.4282	6.0738
199	OM1	1500	OM	1	15	1070965	1071028	1071033	1071090	1070996.5	1071061.5	6:2	1	6	65	124	1	65	5	125	1070965_1071033	1071028_1071090	1071033_1071499	1071090_1091291	25.66	10	2.49	3	3	12	1	10	1	0	1	1	1	1	1	1071029	1071029	NA	NA	                      graph_bin_annot3(15,1069000,1072000,c(1,2))		Full Conversion	62	51.6403	47.3476	48.131	34.2075	2.1666
184	OM1	1500	OM	1	15	108331	108945	109584	110892	108638	110238	3:5_3:5a_2:6	1	640	1600	2560	3	627_239_734	                      161_0_0	1093_478_1468	108331_109106_109424_109584	108945_109424_109584_110892	109106_109424_109584_170203	109424_109584_110892_170363	479.72	213	2.25	7	5_1_1	1_12_1	2	14	1	0	1	1	1	1	1	109438	109438	NA	NA	                      graph_bin_annot3(15,107000,111000,c(1,2))		Two-sided + patch	1280	658.9406	738.9967	460.3943	579.1049	22.277
186	OM1	1500	OM	1	15	205739	205841	208106	208220	205790	208163	5:3_6:2_5:3a_4:4_5:3a	1	2266	2373	2480	5	1496_72_160_88_556	                      1411_0_55_0_477	1581_145_266_177_634	205739_207252_207320_207452_207586_208106	205841_207320_207397_207586_207629_208220	207252_207320_207452_207586_208106_242641	207320_207397_207586_207629_208220_242848	127.33	206	0.62	28	18_1_3_1_5	6_5_6_5_5	2	21	1	0	1	1	1	1	1	206976.5	206976.5	NA	NA	                      graph_bin_annot3(15,204000,209000,c(5,6))		Two-sided + patch	1240	155.6305	136.289	232.6682	224.0806	2.2138
183	OM1	1500	OM	1	15	40593	40834	41221	41378	40713.5	41299.5	(2:6)_(3:5)_(4:4aCO)	2_nonsis	388	586	784	3	410_176	                      193_0	628_351	40593_41027_41221	40834_41221_41378	41027_41221_108331	41221_41378_108945	4.94	65	0.08	3	2_1	34_1	1	10	1	1	0	1	1	0	0	41006.5	41006.5	NA	NA	                      graph_bin_annot3(15,39000,42000,c(1,2,3,4))		One-Sided Unidirectional	392	9.0162	12.0572	10.4729	2.9473	0
191	OM1	1500	OM	1	15	461434	461644	462267	462906	461538.75	462586.75	(5:3)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	624	1048	1471	4	350_230_466	                      52_0_110	649_461_823	461434_461696_462083_462267	461644_462083_462157_462906	461696_462083_462267_494089	462083_462157_462906_494313	408.16	122	3.33	7	4_1_2	3_3_34	1	12	1	1	0	1	1	0	0	462062.75	462062.75	NA	NA	                      graph_bin_annot3(15,460000,463000,c(1,2,3,4))		One-Sided Unidirectional	735.5	382.0591	491.4422	528.9814	222.3277	6.9366
